iter	Passed	Remaining
432	1543	5584
433	1546	5579
434	1549	5574
435	1552	5570
436	1556	5565
437	1559	5560
438	1562	5555
439	1565	5550
440	1568	5546
441	1572	5541
442	1575	5537
443	1578	5533
444	1582	5528
445	1585	5524
446	1588	5519
447	1591	5514
448	1595	5510
449	1598	5506
450	1601	5501
451	1604	5496
452	1608	5492
453	1611	5488
454	1615	5483
455	1618	5479
456	1621	5476
457	1625	5471
458	1628	5466
459	1631	5462
460	1634	5456
461	1637	5452
462	1640	5447
463	1644	5442
464	1647	5438
465	1650	5433
466	1653	5428
467	1657	5424
468	1660	5420
469	1663	5415
470	1666	5411
471	1670	5406
472	1673	5402
473	1677	5399
474	1680	5395
475	1684	5391
476	1687	5387
477	1694	5395
478	1697	5390
479	1700	5385
480	1703	5380
481	1706	5375
482	1709	5370
483	1713	5365
484	1716	5360
485	1719	5355
486	1722	5351
487	1725	5346
488	1728	5341
489	1731	5337
490	1735	5333
491	1738	5329
492	1742	5325
493	1745	5320
494	1748	5316
495	1751	5312
496	1755	5308
497	1758	5303
498	1761	5299
499	1765	5295
500	1768	5291
501	1771	5286
502	1774	5281
503	1777	5277
504	1781	5274
505	1785	5270
506	1788	5267
507	1791	5263
508	1795	5258
509	1798	5254
510	1801	5250
511	1804	5245
512	1808	5241
513	1811	5237
514	1814	5232
515	1818	5228
516	1821	5224
517	1824	5220
518	1827	5215
519	1830	5211
520	1834	5207
521	1837	5203
522	1840	5198
523	1843	5193
524	1847	5189
525	1850	5185
526	1853	5181
527	1856	5176
528	1859	5171
529	1863	5167
530	1866	5163
531	1869	5159
532	1873	5155
533	1876	5151
534	1880	5148
535	1883	5144
536	1886	5140
537	1889	5135
538	1893	5131
539	1896	5127
540	1899	5123
541	1903	5119
542	1906	5115
543	1909	5111
544	1913	5107
545	1916	5102
546	1919	5098
547	1922	5093
548	1925	5090
549	1929	5085
550	1932	5082
551	1935	5078
552	1939	5073
553	1942	5069
554	1945	5065
555	1948	5061
556	1952	5057
557	1955	5053
558	1958	5049
559	1961	5045
560	1965	5041
561	1968	5037
562	1971	5033
563	1975	5028
564	1978	5024
565	1981	5021
566	1985	5017
567	1988	5013
568	1992	5009
569	1995	5005
570	1998	5001
571	2002	4998
572	2005	4994
573	2008	4990
574	2012	4986
575	2015	4982
576	2018	4978
577	2021	4974
578	2025	4970
579	2028	4966
580	2031	4962
581	2035	4958
582	2038	4954
583	2041	4950
584	2044	4946
585	2048	4942
586	2051	4938
587	2054	4934
588	2057	4929
589	2060	4925
590	2064	4920
591	2067	4916
592	2070	4912
593	2073	4907
594	2076	4903
595	2079	4899
596	2083	4896
597	2086	4892
598	2090	4888
599	2093	4884
600	2096	4879
601	2099	4875
602	2102	4870
603	2105	4866
604	2108	4862
605	2112	4858
606	2115	4854
607	2118	4849
608	2121	4845
609	2124	4841
610	2127	4837
611	2130	4832
612	2134	4828
613	2137	4824
614	2140	4820
615	2143	4816
616	2147	4812
617	2150	4809
618	2154	4807
619	2157	4803
620	2161	4799
621	2164	4795
622	2167	4791
623	2170	4787
624	2174	4783
625	2177	4778
626	2180	4774
627	2183	4770
628	2186	4766
629	2189	4762
630	2192	4757
631	2195	4753
632	2199	4748
633	2202	4744
634	2205	4740
635	2208	4736
636	2211	4732
637	2215	4729
638	2219	4726
639	2222	4722
640	2225	4718
641	2228	4713
642	2231	4709
643	2238	4712
644	2241	4708
645	2244	4705
646	2247	4700
647	2251	4697
648	2254	4692
649	2257	4688
650	2260	4684
651	2263	4680
652	2266	4676
653	2270	4671
654	2273	4667
655	2276	4663
656	2279	4659
657	2283	4656
658	2286	4652
659	2289	4648
660	2292	4644
661	2296	4640
662	2299	4637
663	2302	4633
664	2306	4629
665	2309	4625
666	2312	4621
667	2315	4617
668	2318	4613
669	2322	4609
670	2325	4605
671	2328	4601
672	2331	4597
673	2334	4593
674	2337	4588
675	2340	4584
676	2344	4581
677	2347	4577
678	2351	4574
679	2354	4570
680	2357	4566
681	2361	4562
682	2364	4559
683	2367	4555
684	2371	4552
685	2374	4548
686	2377	4544
687	2381	4541
688	2384	4537
689	2387	4533
690	2390	4529
691	2394	4525
692	2397	4521
693	2400	4517
694	2403	4513
695	2406	4509
696	2410	4506
697	2413	4502
698	2417	4498
699	2420	4494
700	2423	4490
701	2426	4486
702	2429	4483
703	2433	4479
704	2436	4475
705	2439	4471
706	2442	4467
707	2446	4464
708	2449	4459
709	2452	4456
710	2455	4452
711	2458	4448
712	2462	4444
713	2465	4440
714	2468	4436
715	2471	4432
716	2475	4429
717	2478	4425
718	2481	4421
719	2485	4417
720	2488	4414
721	2491	4410
722	2494	4406
723	2497	4402
724	2501	4398
725	2504	4394
726	2507	4390
727	2510	4387
728	2514	4383
729	2518	4380
730	2521	4376
731	2524	4373
732	2527	4368
733	2530	4364
734	2533	4360
735	2536	4356
736	2540	4353
737	2543	4349
738	2546	4346
739	2550	4342
740	2553	4338
741	2556	4334
742	2559	4329
743	2562	4325
744	2565	4321
745	2568	4317
746	2571	4313
747	2574	4309
748	2578	4306
749	2581	4302
750	2584	4299
751	2588	4295
752	2591	4291
753	2594	4287
754	2597	4283
755	2601	4280
756	2604	4276
757	2607	4272
758	2610	4268
759	2613	4264
760	2617	4260
761	2620	4257
762	2623	4253
763	2626	4249
764	2629	4245
765	2633	4241
766	2636	4238
767	2639	4234
768	2642	4230
769	2646	4227
770	2649	4223
771	2652	4219
772	2655	4215
773	2658	4211
774	2662	4207
775	2665	4204
776	2668	4200
777	2671	4196
778	2675	4193
779	2678	4189
780	2681	4185
781	2684	4181
782	2687	4177
783	2691	4173
784	2694	4169
785	2697	4166
786	2700	4162
787	2704	4159
788	2707	4155
789	2710	4151
790	2713	4147
791	2716	4144
792	2720	4140
793	2723	4136
794	2726	4132
795	2730	4129
796	2733	4125
797	2736	4121
798	2739	4117
799	2742	4113
800	2746	4110
801	2749	4106
802	2752	4102
803	2755	4098
804	2758	4095
805	2762	4091
806	2765	4087
807	2768	4084
808	2771	4080
809	2774	4076
810	2777	4072
811	2780	4068
812	2784	4064
813	2787	4061
814	2790	4057
815	2793	4053
816	2796	4049
817	2800	4046
818	2803	4042
819	2806	4038
820	2809	4034
821	2813	4031
822	2816	4027
823	2819	4023
824	2822	4019
825	2825	4016
826	2828	4012
827	2832	4009
828	2835	4005
829	2838	4001
830	2841	3997
831	2845	3993
832	2848	3990
833	2851	3986
834	2854	3982
835	2857	3978
836	2861	3975
837	2864	3971
838	2867	3967
839	2870	3963
840	2873	3960
841	2876	3956
842	2879	3952
843	2882	3948
844	2886	3944
845	2889	3941
846	2892	3937
847	2895	3934
848	2899	3930
849	2902	3926
850	2905	3923
851	2908	3919
852	2911	3915
853	2915	3912
854	2918	3908
855	2922	3905
856	2925	3901
857	2928	3897
858	2931	3894
859	2934	3890
860	2937	3886
861	2941	3882
862	2944	3878
863	2947	3875
864	2950	3871
865	2953	3867
866	2956	3863
867	2960	3860
868	2963	3856
869	2966	3853
870	2970	3849
871	2973	3846
872	2976	3842
873	2979	3839
874	2983	3835
875	2986	3831
876	2989	3828
877	2992	3824
878	2996	3821
879	2999	3817
880	3006	3819
881	3010	3815
882	3013	3811
883	3016	3808
884	3019	3804
885	3022	3800
886	3026	3797
887	3029	3793
888	3032	3789
889	3035	3786
890	3039	3782
891	3042	3778
892	3045	3774
893	3048	3771
894	3051	3767
895	3054	3764
896	3058	3760
897	3061	3756
898	3064	3753
899	3067	3749
900	3070	3745
901	3074	3742
902	3077	3738
903	3080	3734
904	3083	3731
905	3087	3727
906	3090	3724
907	3093	3720
908	3097	3717
909	3100	3713
910	3103	3710
911	3106	3706
912	3109	3702
913	3113	3698
914	3116	3695
915	3119	3692
916	3123	3688
917	3126	3684
918	3129	3681
919	3132	3677
920	3135	3673
921	3138	3669
922	3141	3665
923	3144	3662
924	3148	3658
925	3151	3655
926	3154	3651
927	3157	3647
928	3161	3644
929	3164	3640
930	3167	3637
931	3170	3633
932	3174	3630
933	3177	3626
934	3180	3623
935	3184	3619
936	3187	3615
937	3190	3611
938	3193	3608
939	3196	3604
940	3199	3601
941	3203	3597
942	3206	3593
943	3209	3590
944	3212	3586
945	3215	3582
946	3218	3579
947	3222	3575
948	3225	3571
949	3228	3568
950	3231	3564
951	3234	3560
952	3237	3557
953	3241	3553
954	3244	3550
955	3247	3546
956	3250	3542
957	3253	3539
958	3256	3535
959	3260	3531
960	3263	3528
961	3266	3524
962	3270	3521
963	3273	3517
964	3276	3514
965	3280	3510
966	3283	3507
967	3286	3503
968	3289	3499
969	3292	3496
970	3296	3492
971	3299	3489
972	3302	3485
973	3305	3482
974	3308	3478
975	3311	3474
976	3315	3471
977	3318	3467
978	3321	3464
979	3324	3460
980	3327	3456
981	3331	3453
982	3334	3449
983	3337	3446
984	3340	3442
985	3343	3438
986	3347	3435
987	3350	3431
988	3353	3428
989	3357	3424
990	3360	3421
991	3363	3417
992	3366	3414
993	3370	3410
994	3373	3407
995	3376	3403
996	3379	3399
997	3382	3396
998	3386	3392
999	3389	3389
1000	3392	3385
1001	3395	3381
1002	3398	3378
1003	3401	3374
1004	3405	3371
1005	3408	3367
1006	3411	3363
1007	3414	3360
1008	3417	3356
1009	3420	3352
1010	3423	3349
1011	3427	3345
1012	3430	3342
1013	3433	3338
1014	3436	3334
1015	3439	3331
1016	3442	3327
1017	3445	3323
1018	3448	3320
1019	3451	3316
1020	3455	3313
1021	3458	3309
1022	3461	3306
1023	3464	3302
1024	3468	3298
1025	3471	3295
1026	3474	3291
1027	3477	3288
1028	3480	3284
1029	3484	3281
1030	3487	3277
1031	3490	3274
1032	3493	3270
1033	3496	3266
1034	3499	3263
1035	3503	3259
1036	3506	3255
1037	3509	3252
1038	3512	3248
1039	3515	3245
1040	3518	3241
1041	3522	3238
1042	3525	3234
1043	3528	3231
1044	3531	3227
1045	3534	3223
1046	3537	3220
1047	3541	3216
1048	3544	3213
1049	3547	3209
1050	3550	3206
1051	3553	3202
1052	3557	3199
1053	3560	3195
1054	3563	3191
1055	3566	3188
1056	3570	3185
1057	3573	3181
1058	3576	3177
1059	3579	3174
1060	3583	3171
1061	3586	3167
1062	3589	3163
1063	3592	3160
1064	3595	3156
1065	3598	3153
1066	3601	3149
1067	3605	3146
1068	3608	3142
1069	3611	3139
1070	3614	3135
1071	3617	3131
1072	3620	3128
1073	3624	3124
1074	3627	3121
1075	3630	3117
1076	3633	3113
1077	3636	3110
1078	3639	3106
1079	3642	3103
1080	3646	3099
1081	3649	3096
1082	3652	3092
1083	3655	3088
1084	3658	3085
1085	3661	3081
1086	3664	3078
1087	3668	3074
1088	3671	3071
1089	3674	3067
1090	3677	3064
1091	3681	3060
1092	3684	3057
1093	3687	3053
1094	3690	3050
1095	3693	3046
1096	3696	3043
1097	3700	3039
1098	3703	3035
1099	3706	3032
1100	3709	3028
1101	3712	3025
1102	3715	3021
1103	3719	3018
1104	3722	3014
1105	3725	3011
1106	3728	3007
1107	3731	3004
1108	3734	3000
1109	3737	2996
1110	3740	2993
1111	3743	2989
1112	3747	2986
1113	3750	2982
1114	3753	2979
1115	3756	2975
1116	3759	2971
1117	3762	2968
1118	3765	2964
1119	3769	2961
1120	3772	2958
1121	3776	2954
1122	3779	2951
1123	3784	2949
1124	3787	2945
1125	3790	2942
1126	3793	2938
1127	3797	2935
1128	3800	2931
