iter	TotalF1	MultiClass
214	0.6228853244	1.256763225
215	0.6248297413	1.25504105
216	0.6255628031	1.254251181
217	0.6261307177	1.252972946
218	0.6268574077	1.251291448
219	0.6281600982	1.250428796
220	0.627696399	1.249917072
221	0.628421131	1.247763702
222	0.6310548264	1.24663064
223	0.6307217574	1.245904041
224	0.6309074895	1.245108519
225	0.6331184753	1.243017682
226	0.6328189844	1.241581735
227	0.633245673	1.240713044
228	0.6338065326	1.239902712
229	0.6354148421	1.237544833
230	0.6350721422	1.236619434
231	0.6352398259	1.235798072
232	0.6364615079	1.234718901
233	0.6365306955	1.233236064
234	0.6378276758	1.231947264
235	0.6378619566	1.231206439
236	0.6381925059	1.229625379
237	0.6392541442	1.22742963
238	0.6400932516	1.226391563
239	0.6406769609	1.225706445
240	0.6432589058	1.223765906
241	0.644151864	1.222168848
242	0.6454215455	1.221406824
243	0.6473865734	1.220305741
244	0.6474201136	1.219501116
245	0.6477919156	1.217728337
246	0.6486656111	1.216156514
247	0.6496621661	1.214290614
248	0.6512716576	1.213247639
249	0.6519950331	1.212472196
250	0.6532825328	1.210553083
251	0.6540165969	1.20891283
252	0.6546241406	1.208345711
253	0.6550125895	1.206782088
254	0.6557341139	1.205996732
255	0.6561237494	1.205386417
256	0.6580113998	1.204334804
257	0.6582972783	1.202672982
258	0.6612641092	1.200631657
259	0.6621426009	1.198524604
260	0.6620964419	1.197648757
261	0.6626819529	1.196980073
262	0.6632910635	1.19634039
263	0.6643617533	1.195677204
264	0.6644721569	1.194601017
265	0.6641625151	1.194078049
266	0.6660074808	1.192818296
267	0.667089867	1.191211856
268	0.6671770623	1.190371955
269	0.6696199605	1.188522143
270	0.6714263607	1.186970902
271	0.6719977587	1.186355282
272	0.6737039047	1.184932687
273	0.6748117379	1.184348359
274	0.6744876248	1.183849676
275	0.6728747086	1.18283442
276	0.6756627713	1.181285007
277	0.6757341654	1.180938642
278	0.6765262569	1.180168594
279	0.6759595492	1.178661166
280	0.6759872534	1.177569696
281	0.6774798891	1.17566627
282	0.6790320079	1.173733037
283	0.6784119077	1.173340151
284	0.6787727042	1.17281527
285	0.6794658601	1.171628369
286	0.6788885008	1.170912392
287	0.6812929486	1.16918949
288	0.6828983314	1.167385464
289	0.6843855243	1.165299011
290	0.6842235959	1.164750926
291	0.6851103676	1.162682731
292	0.6860166525	1.161210204
293	0.6856022925	1.159840701
294	0.6877090315	1.158158221
295	0.6888284048	1.156300241
296	0.6888737522	1.154949503
297	0.6910545992	1.153647162
298	0.6915066475	1.153026949
299	0.6914427352	1.15163358
300	0.6912939838	1.150978555
301	0.6926261349	1.149697546
302	0.6934098357	1.147513834
303	0.6943219768	1.146616152
304	0.6947268548	1.14608329
305	0.6951427404	1.144334475
306	0.6954234456	1.14374448
307	0.6966590529	1.142250695
308	0.6976301659	1.141623636
309	0.6977598544	1.140799069
310	0.6991126175	1.139591017
311	0.6999450419	1.138512798
312	0.7005961453	1.137899692
313	0.701492217	1.137109013
314	0.7020471855	1.136529659
315	0.7030467735	1.134327614
316	0.7042049715	1.132337738
317	0.7040308509	1.131727074
318	0.7047861477	1.130929576
319	0.7051035918	1.130370032
320	0.7053789415	1.130038422
321	0.7055382411	1.129613227
322	0.7076528458	1.128028837
323	0.7092359996	1.12619737
324	0.7092441267	1.124705353
325	0.7099602213	1.123687777
326	0.7103250242	1.122288924
327	0.7103085785	1.120380786
328	0.7108691494	1.119221299
329	0.7109675318	1.118540461
330	0.7112748187	1.118298577
331	0.7130133213	1.11707608
332	0.714619549	1.115531829
333	0.7152571929	1.114059642
334	0.7152904702	1.113446728
335	0.7173945359	1.111856569
336	0.7166278153	1.110429027
337	0.7173244353	1.109577813
338	0.7180694413	1.107880839
339	0.7185200938	1.107103795
340	0.7192801684	1.106660522
341	0.7209703288	1.105096734
342	0.721449815	1.103854847
343	0.7215197773	1.103041656
344	0.7219801702	1.101662367
345	0.722053225	1.101091459
346	0.7221004178	1.100550646
347	0.7239486769	1.098733079
348	0.7245943543	1.097971928
349	0.72530117	1.09638733
350	0.7248806141	1.095327743
351	0.7266434879	1.093374348
352	0.7278078401	1.092551338
353	0.7287401044	1.09144105
354	0.7296071593	1.089611323
355	0.7296176485	1.089184407
356	0.7299268918	1.088030309
357	0.7312321535	1.087615187
358	0.7311814692	1.087191083
359	0.7314944668	1.08666039
360	0.7313451965	1.085762815
361	0.7312786208	1.084433495
362	0.731961898	1.083862978
363	0.7324798794	1.083131898
364	0.7336935216	1.081786272
365	0.7342337797	1.079918049
366	0.7347819845	1.078415406
367	0.7353552829	1.077149893
368	0.7364046592	1.075378986
369	0.7370116782	1.074138022
370	0.7371950822	1.073626233
371	0.7382006192	1.072678485
372	0.7385896389	1.071120143
373	0.7392441116	1.06954789
374	0.7395901231	1.067743764
375	0.742123488	1.065676845
376	0.7422825329	1.064037924
377	0.7427751237	1.061953477
378	0.7440585748	1.060434781
379	0.7458434996	1.058853678
380	0.7463876259	1.057830964
381	0.7470108942	1.056316971
382	0.7481488969	1.055587188
383	0.7483146935	1.054839289
384	0.7482177623	1.053531926
385	0.7490716859	1.052035687
386	0.7507176673	1.050437102
387	0.7524182822	1.049376139
388	0.7525383371	1.048226092
389	0.752221304	1.047673563
390	0.7534765123	1.046417011
391	0.7529001994	1.046199449
392	0.7528194149	1.04515152
393	0.7544291736	1.043398383
394	0.754360356	1.042750822
395	0.755282574	1.04091664
396	0.75533929	1.04011598
397	0.7563144892	1.039437224
398	0.7576350766	1.037635497
399	0.7580916244	1.037068116
400	0.758077126	1.035494631
401	0.7589354076	1.03447119
402	0.7597883485	1.033780396
403	0.7612623252	1.032794201
404	0.7622258752	1.031412198
405	0.761897047	1.031110167
406	0.7618203619	1.030011256
407	0.7615189378	1.029071882
408	0.7619790756	1.027806973
409	0.7629458303	1.027332735
410	0.7634771674	1.026755665
411	0.7628743056	1.025995938
412	0.7625948684	1.025559401
413	0.7637384011	1.024123713
414	0.7642135381	1.023193301
415	0.7642571353	1.021876321
416	0.7646766458	1.021464661
417	0.7656382425	1.020255423
418	0.766301539	1.019797593
419	0.766566392	1.018827714
420	0.7668540903	1.018438385
421	0.7675717363	1.018011789
422	0.7683625515	1.016993185
423	0.7676149733	1.015714318
424	0.7688515907	1.014165251
425	0.7687441662	1.01297919
426	0.7694970589	1.012502555
427	0.7694215114	1.011942139
428	0.7695934551	1.011436095
429	0.7691583157	1.01104965
430	0.7706679845	1.009812309
431	0.7717383081	1.009160835
432	0.7720022733	1.008569981
433	0.7719157241	1.008058066
434	0.7726161785	1.007557528
435	0.7722829027	1.006762506
436	0.772050024	1.006244199
437	0.7716243814	1.005710963
438	0.7725555021	1.005162598
439	0.7723286255	1.004625245
440	0.7725685746	1.004075983
441	0.7742429349	1.003106178
442	0.7730624993	1.002604877
443	0.7749161755	1.001073744
444	0.7755596707	0.9998276034
445	0.7770042828	0.998464209
446	0.7768855386	0.9978075649
447	0.7764438322	0.9962836163
448	0.7766339393	0.9953751494
449	0.7784159188	0.9937051823
450	0.7795699129	0.9929809244
451	0.7797668398	0.9923359986
452	0.7797251467	0.9917660442
453	0.7792112506	0.9906661905
454	0.7804978998	0.9892636166
455	0.7807024922	0.9879737974
456	0.7811821028	0.9872471526
457	0.7812197043	0.986788468
458	0.7823057021	0.9855348894
459	0.7819514851	0.9847035861
460	0.7821209122	0.984086549
461	0.7827432734	0.9835187611
462	0.7835734389	0.9826742328
463	0.7833100343	0.9814796177
464	0.7850865234	0.9803339425
465	0.7853368573	0.9802967948
466	0.7855343056	0.9799557433
467	0.7857816041	0.9794820993
468	0.7858696837	0.9789414562
469	0.7859558122	0.978499067
470	0.7865549969	0.9775590644
471	0.7865838931	0.9761669671
472	0.7874129893	0.9750047657
473	0.7876968039	0.9742904035
474	0.7877530884	0.9731096617
475	0.7875866806	0.9724965157
476	0.7881426763	0.9715420938
477	0.788575222	0.9705645754
478	0.7890627353	0.9699617152
479	0.7891499005	0.9694982425
480	0.7896028223	0.9681513394
481	0.7908615503	0.9665052898
482	0.7916207436	0.9651694001
483	0.7920469654	0.9646064595
484	0.7918322776	0.9634457581
485	0.7924273828	0.9623447307
486	0.7922481351	0.9619377622
487	0.7927486525	0.9617769496
488	0.792399728	0.9614115634
489	0.7932425598	0.9607107498
490	0.7932263839	0.9598081888
491	0.7933723153	0.9587994412
492	0.7942811418	0.9571411021
493	0.7945628868	0.956156405
494	0.7951164296	0.9555357622
495	0.7951948424	0.9553477828
496	0.7957638182	0.9543366758
497	0.7957785519	0.9538823509
498	0.7968338553	0.9521610702
499	0.797145692	0.9513872559
500	0.7980281386	0.9508497016
501	0.7982966492	0.9505804581
502	0.7974540261	0.9494517253
503	0.7980096399	0.9488545292
504	0.7978073259	0.9483359772
505	0.7990485296	0.9467993165
506	0.7999356664	0.9463502549
507	0.7997685725	0.9462596268
508	0.8001445815	0.9454756112
509	0.8000718302	0.9439797006
510	0.8002664534	0.9434955636
511	0.8005817155	0.9430122306
512	0.8007424686	0.9419306273
513	0.8011118159	0.9415067132
514	0.8016669488	0.9411763438
515	0.8026524168	0.9395011326
516	0.8025623449	0.939052354
517	0.8028144372	0.9388313094
518	0.8030592648	0.9384470277
519	0.8039252727	0.9370490544
520	0.8048608699	0.9354656126
521	0.8057950105	0.9342053206
522	0.8060900168	0.9326956884
523	0.8072702089	0.9310969503
524	0.8084686779	0.9301365414
525	0.8083945133	0.9300792971
526	0.8082196875	0.9299417118
527	0.8087451921	0.9294782313
528	0.8083307511	0.9289757731
529	0.8094685674	0.9285566776
530	0.8090074175	0.9279746153
531	0.8102171177	0.9273858656
532	0.8102383494	0.9270347298
533	0.810771915	0.9261871012
534	0.8105984982	0.9258940141
535	0.8104303927	0.9255688473
536	0.8112008607	0.9243317058
537	0.8115591721	0.9229428685
538	0.8115976395	0.9225978475
539	0.8122540196	0.9217216127
540	0.8139045691	0.9202968559
541	0.8143654153	0.9195811656
542	0.8149281183	0.9187107501
543	0.8158096902	0.916922561
544	0.8155471135	0.9163907685
545	0.8166537987	0.9151707874
546	0.8161375024	0.9142366064
547	0.8176262775	0.9135709469
548	0.8177752013	0.9120914979
549	0.8179652459	0.9109269809
550	0.8172837005	0.9104108859
551	0.8178136642	0.9101745864
552	0.8181147818	0.9086432315
553	0.8192466239	0.907736122
554	0.8193283395	0.9067603962
555	0.819581474	0.9064254333
556	0.8194606154	0.9060347145
557	0.8197918867	0.9053080232
558	0.8200519429	0.904935001
559	0.8202235552	0.9044705191
560	0.8201430839	0.9041541354
561	0.8204866819	0.9037075981
562	0.8202278718	0.9032577268
563	0.8209086785	0.9023091053
564	0.8211603481	0.9019869629
565	0.8210212703	0.9007546731
566	0.8209253912	0.9004396972
567	0.8223153216	0.8991796192
568	0.8228312035	0.8983214554
569	0.823239704	0.8973314677
570	0.8230019907	0.8961333855
571	0.8234387843	0.895728497
572	0.822998888	0.8953373075
573	0.8234177415	0.894887714
574	0.8235855734	0.893950862
575	0.8242906564	0.8935317125
576	0.8240353703	0.893124607
577	0.8241913846	0.8929840851
578	0.8248963774	0.8926510797
579	0.8254815776	0.8918139583
580	0.8252483976	0.8914426576
581	0.8264005645	0.8904203925
582	0.8263988126	0.8899779645
583	0.827288787	0.8886648727
584	0.8269748769	0.8878150756
585	0.8284075585	0.8867580432
586	0.8285913702	0.8859142997
587	0.8295441004	0.8848512316
588	0.8301671008	0.8843221227
589	0.8307079006	0.883074498
590	0.830957063	0.88276642
591	0.8307320857	0.8816608974
592	0.8308946938	0.8813372643
593	0.8314837979	0.8800697428
594	0.831915072	0.8795971677
595	0.8318266331	0.8791802987
596	0.8327534432	0.877912256
597	0.8326693478	0.8775366667
598	0.8328384493	0.8772412765
599	0.8329416276	0.8767427089
600	0.8335476691	0.8756744693
601	0.83337289	0.8749357002
602	0.8333720052	0.8746037031
603	0.8334398751	0.8729652646
604	0.8344914817	0.8720408249
605	0.8346454193	0.8716636785
606	0.8346461713	0.8701818155
607	0.8348164274	0.8698089721
608	0.8357392766	0.8692296177
609	0.8365949719	0.8680627483
610	0.8365590317	0.8673743319
611	0.8371445882	0.8661165519
612	0.8367938264	0.8649797079
613	0.8369715361	0.8646044099
614	0.8369010007	0.8641038456
615	0.8387323028	0.8630743009
616	0.8382108161	0.8619840564
617	0.8391445191	0.8612836841
618	0.83949375	0.8610325112
619	0.8392276124	0.8607261393
620	0.8398409168	0.859572639
621	0.8399368861	0.8591173702
622	0.8408827511	0.8579766944
623	0.8413097648	0.8576003025
624	0.8415701838	0.8564611963
625	0.841578239	0.8563458467
626	0.8416520808	0.8561290766
627	0.8426706641	0.8550203814
628	0.8428070553	0.8541309564
629	0.8428033306	0.8538672844
630	0.8428365571	0.8533533486
631	0.8434329519	0.8522406326
632	0.8436075127	0.851427864
633	0.843625022	0.8510254086
634	0.8440348742	0.8498358824
635	0.8445428923	0.8488898602
636	0.8444536402	0.8485237876
637	0.8443631559	0.8481347966
638	0.8441211892	0.8474791803
639	0.8446408592	0.8465621994
640	0.8447317429	0.8462167589
641	0.8452511172	0.845917884
642	0.8451548833	0.8456040575
643	0.8449917405	0.8446077008
644	0.8451649714	0.8441863855
645	0.8449045689	0.8438500935
646	0.8460718187	0.8427529229
647	0.8464992004	0.8419214837
648	0.8466553732	0.8411781768
649	0.8469008216	0.8408623587
650	0.8467535278	0.8405402107
651	0.8469374132	0.8393475797
652	0.8470108938	0.8381709517
653	0.8472755161	0.8379805663
654	0.8476946646	0.8370274853
655	0.8476892628	0.8367341058
656	0.8482965952	0.8362879093
657	0.8492595368	0.8349528807
658	0.8490782397	0.8346858881
659	0.8493472846	0.8343489645
660	0.8496915887	0.8339738349
661	0.8503112621	0.8335637048
662	0.8496198099	0.8329251437
663	0.8493460378	0.8324354591
664	0.8501076969	0.8311764017
665	0.8505370983	0.8303707597
666	0.8510507769	0.8299994445
667	0.8518289169	0.8296889681
668	0.8527944377	0.8282227967
669	0.8533929213	0.8273284109
670	0.8532125333	0.8269660504
671	0.8532043386	0.8267561358
672	0.8532246503	0.8264872829
673	0.8536404765	0.8259710942
674	0.8537079478	0.824852336
675	0.8546650007	0.8236879407
676	0.8549223676	0.8228106225
677	0.8551094268	0.8219591068
678	0.8548451921	0.821327292
679	0.8552198888	0.8204644534
680	0.8563192785	0.8194323568
681	0.8569057325	0.8188029697
682	0.8577652669	0.8180220286
683	0.8576819407	0.8177455431
684	0.8569006727	0.8168815893
685	0.8576965806	0.8164013124
686	0.8579706801	0.8159557697
687	0.8585519948	0.8148395582
688	0.8585473375	0.8145771142
689	0.8586413318	0.8140549738
690	0.8594281188	0.8136343367
691	0.8591396265	0.8126030353
692	0.8598854697	0.8120525378
693	0.8602205503	0.8116035966
694	0.8603046636	0.811212061
695	0.8599882353	0.8103384258
696	0.8603312502	0.8093515138
697	0.8602363711	0.8089623587
698	0.8614394414	0.8080352593
699	0.8611866122	0.8068848192
700	0.862575417	0.8057028593
701	0.8631650987	0.8045636568
702	0.8631738924	0.8042696687
703	0.8630035437	0.8030066921
704	0.8633656308	0.8022062609
705	0.8635252145	0.8015758933
706	0.8639547747	0.801196276
707	0.864120201	0.8003055428
708	0.8643763339	0.8000051183
709	0.8653452452	0.7994053491
710	0.8652567556	0.7991365662
711	0.8658595336	0.7988008767
712	0.8651601049	0.7978046647
713	0.8659154126	0.7968296223
714	0.8661727875	0.7964671589
715	0.8667321147	0.7955410091
716	0.8666453453	0.7950419162
717	0.866731821	0.7947621118
718	0.8670786958	0.7943442125
719	0.8681697515	0.7932565292
720	0.8683305428	0.7929249914
721	0.86832142	0.7925680758
722	0.8684267033	0.7919531172
723	0.8684369252	0.7915967358
724	0.8684568831	0.7913149618
725	0.8690597254	0.7909887937
726	0.8692191706	0.7905098367
727	0.8698278328	0.7893537563
728	0.8696624368	0.7890880234
729	0.869919539	0.7886945608
730	0.8697469205	0.7885106104
731	0.8699210039	0.7873682797
732	0.8703507793	0.786448359
733	0.8700130079	0.7861024869
734	0.8705159195	0.7854468123
735	0.8704316184	0.7851028337
736	0.870865526	0.7839130567
737	0.8710369612	0.7836947509
738	0.8717251508	0.7828844865
739	0.8718147044	0.7826092927
740	0.871721	0.7824035877
741	0.8719785168	0.7820206624
742	0.871971783	0.7817103741
743	0.872236104	0.7813206018
744	0.8727446554	0.7801598809
745	0.8726771764	0.7790600427
746	0.872844369	0.7788744389
747	0.8737776818	0.7785346741
748	0.8736117685	0.7781497667
749	0.8733549877	0.7777720107
750	0.8742105113	0.7766630802
751	0.8742017598	0.7762530423
752	0.8743633781	0.7756014302
753	0.8744569417	0.7746910341
754	0.8748880347	0.7736190436
755	0.8759045763	0.7731844248
756	0.875662272	0.7722358974
757	0.8757514297	0.7720753473
758	0.8760948044	0.7717200832
759	0.8762711607	0.7714700901
760	0.8762009015	0.7705616944
761	0.8762790687	0.770190279
762	0.8764552372	0.7695747636
763	0.8767109979	0.768433632
764	0.8768011068	0.7681469029
765	0.8768011068	0.7681214049
766	0.8768846499	0.7673803397
767	0.8775713325	0.76623819
768	0.8774919626	0.7658805942
769	0.8776587398	0.7656553436
770	0.877829286	0.7651997012
771	0.8781624721	0.7648199655
772	0.8778480292	0.7642917796
773	0.878713294	0.7637086584
774	0.8793193453	0.7624425744
775	0.8796392685	0.7614774563
776	0.8800673309	0.7607097092
777	0.8803147571	0.7604560417
778	0.8810687901	0.7594386921
779	0.8813373736	0.7584860088
780	0.8817640873	0.7580990376
781	0.8821081349	0.7577444194
782	0.8823713983	0.7574235825
783	0.882544017	0.7571108196
784	0.8833013827	0.756272533
785	0.8832204397	0.7560003185
786	0.8830316861	0.7556891811
787	0.8829437724	0.7548469427
788	0.883721271	0.7537839313
789	0.8840012654	0.7531402448
790	0.8840850005	0.7524283977
791	0.8846085521	0.7516213477
792	0.8848612242	0.7512985481
793	0.8854623991	0.7508176661
794	0.8854795458	0.7498806214
795	0.8860745124	0.7492674775
796	0.885462599	0.7476648396
797	0.8860767044	0.7471262217
798	0.8870222392	0.7461008899
799	0.887194305	0.7457000511
800	0.887110958	0.7454759237
801	0.8871113849	0.7451169969
802	0.8881321784	0.7442915579
803	0.8881328527	0.7430319265
804	0.8881278569	0.7418816387
805	0.8887358275	0.7407199746
806	0.8891908101	0.7396643904
807	0.8892810469	0.7393838003
808	0.8891860743	0.7388305859
809	0.8897051651	0.7383141396
810	0.8895466627	0.737589461
811	0.8897976818	0.7372825451
812	0.8904599169	0.7364409326
813	0.8907072515	0.7360855002
814	0.8907131277	0.7358742702
815	0.8906239216	0.7355156683
816	0.8910487476	0.7348501372
817	0.8913876259	0.7345349216
818	0.8919889944	0.733670994
819	0.8920670528	0.7330162494
820	0.8924923391	0.7326005082
821	0.8925778151	0.7323107292
822	0.8925847022	0.7318789239
823	0.8924232046	0.7310651292
824	0.8927571238	0.7307777987
825	0.8932670081	0.7298349463
826	0.8937821484	0.7291851495
827	0.893603335	0.7284861246
828	0.8934361645	0.7282052575
829	0.8937057407	0.727337693
830	0.8936187332	0.7268054614
831	0.8938758223	0.7265267619
832	0.8945414398	0.7249649606
833	0.8949894478	0.7239973441
834	0.8952498402	0.7237095808
