iter	TotalF1	MultiClass
234	0.642426053	1.230871112
235	0.6422374182	1.230541639
236	0.6431264752	1.229784987
237	0.6441000749	1.227713308
238	0.6436194257	1.22676811
239	0.6448092312	1.224980421
240	0.645363235	1.224360627
241	0.646136378	1.223635816
242	0.6468445075	1.222997632
243	0.6476924627	1.222138267
244	0.6478772371	1.220693758
245	0.6486648734	1.219282372
246	0.6516665873	1.217272787
247	0.6528677348	1.216048606
248	0.6543425208	1.213999783
249	0.6544245978	1.212819401
250	0.6563636682	1.21058832
251	0.6583263191	1.208868701
252	0.6586636557	1.206263583
253	0.6603103701	1.204516622
254	0.6596984056	1.203758819
255	0.6599507546	1.202655069
256	0.6603273701	1.201917101
257	0.660999466	1.200783274
258	0.6626901191	1.199159792
259	0.6630551025	1.198346058
260	0.666013863	1.19634062
261	0.6659876773	1.195918104
262	0.6665095805	1.194359012
263	0.6675455211	1.19356464
264	0.6666707026	1.192333773
265	0.6664534693	1.191926394
266	0.6682285034	1.190327584
267	0.6696947137	1.189594805
268	0.6705145002	1.188128242
269	0.6703746495	1.187795448
270	0.6707478382	1.186612312
271	0.6712566854	1.186156131
272	0.6718869169	1.184844831
273	0.6737270586	1.182761686
274	0.674262039	1.181786578
275	0.6731934321	1.180487974
276	0.6732109711	1.179991031
277	0.6762589372	1.178286031
278	0.676874642	1.177769489
279	0.676998368	1.17686241
280	0.6779594595	1.176105868
281	0.6790504361	1.174608878
282	0.6789004201	1.173183619
283	0.6787440966	1.172682556
284	0.6797390489	1.172115532
285	0.6821489533	1.169846254
286	0.6822554426	1.168543423
287	0.6829706891	1.166696095
288	0.6846195761	1.16434061
289	0.6856345546	1.163088654
290	0.6847405472	1.162844318
291	0.6857979819	1.160953592
292	0.6863749955	1.159089156
293	0.6879412287	1.157048513
294	0.6887408589	1.15640459
295	0.6899861657	1.15522976
296	0.6911042614	1.154023441
297	0.6913010473	1.152178874
298	0.6914086554	1.151141948
299	0.6911320692	1.149944297
300	0.6919622821	1.149237832
301	0.6949408829	1.147218209
302	0.695996643	1.146308902
303	0.6963567574	1.145617835
304	0.695873853	1.144502311
305	0.6971750865	1.143040874
306	0.6975763215	1.14236198
307	0.6977486769	1.141635201
308	0.6985707895	1.141015264
309	0.6984154758	1.140349504
310	0.6984530989	1.139775829
311	0.6986939521	1.138467902
312	0.6995801286	1.136878633
313	0.7006369484	1.135580797
314	0.7006455666	1.135148098
315	0.7007529011	1.134612877
316	0.7030937703	1.1328694
317	0.7047898173	1.131137402
318	0.7054710666	1.130578712
319	0.7080380661	1.128780491
320	0.7085261298	1.128424958
321	0.7087180852	1.127879777
322	0.7083247079	1.126630978
323	0.7093455588	1.125978388
324	0.7089718611	1.124644376
325	0.7099226507	1.124317469
326	0.7100292099	1.1238756
327	0.7102629601	1.122807464
328	0.7106966347	1.12162159
329	0.7117300594	1.120103276
330	0.7122490108	1.119447843
331	0.7128534819	1.117801959
332	0.7134987913	1.117297438
333	0.7129909436	1.116051007
334	0.7127012795	1.115502091
335	0.7133802301	1.115076979
336	0.7156114282	1.113417879
337	0.7156369625	1.112482415
338	0.7154124755	1.11187651
339	0.7148973695	1.11128672
340	0.7148861837	1.110729452
341	0.7150157945	1.110205854
342	0.7166681707	1.109072499
343	0.7174532413	1.108300704
344	0.7177291586	1.107691942
345	0.7186792612	1.106847271
346	0.7206314415	1.105970262
347	0.7213696738	1.104351837
348	0.7216560674	1.103847648
349	0.7220198339	1.102663126
350	0.72305489	1.101175924
351	0.7247289708	1.099830331
352	0.723981284	1.098128505
353	0.7243809432	1.096176494
354	0.7249797366	1.095682552
355	0.7248220268	1.095038334
356	0.7265527517	1.09294582
357	0.7276545577	1.092250092
358	0.7277896946	1.091771873
359	0.7288058167	1.091218614
360	0.7301661566	1.089638976
361	0.7300078347	1.088253544
362	0.7302158733	1.087626443
363	0.7307015174	1.085823125
364	0.7313994325	1.085290826
365	0.7326122473	1.083467214
366	0.7332672477	1.08235494
367	0.7333731791	1.08152633
368	0.7336221884	1.080198916
369	0.733764579	1.07956343
370	0.7336016759	1.079051579
371	0.7343593281	1.077322867
372	0.7340163315	1.076345548
373	0.7346909789	1.075925923
374	0.7347880161	1.074388112
375	0.7357468543	1.073234129
376	0.7369022605	1.071889336
377	0.73623502	1.071056344
378	0.736769314	1.069866229
379	0.737251336	1.069316999
380	0.7362475877	1.067962693
381	0.7383351937	1.067066148
382	0.7394790059	1.065219197
383	0.7400673899	1.063379499
384	0.7414027505	1.061973354
385	0.7422193061	1.060676951
386	0.742377752	1.059579767
387	0.7435772818	1.057771396
388	0.7449823094	1.056105182
389	0.7444297603	1.055576796
390	0.7443707145	1.054403746
391	0.7448027504	1.052865046
392	0.7448333128	1.05189653
393	0.7462743239	1.050419772
394	0.7469057866	1.049833991
395	0.7476338727	1.048741552
396	0.7495004749	1.047551268
397	0.7499436503	1.047113538
398	0.7506759185	1.045649356
399	0.7513804998	1.044389874
400	0.7517187435	1.043886221
401	0.7520932077	1.043253374
402	0.7513481154	1.042127148
403	0.7516190989	1.041129198
404	0.7532928338	1.039894913
405	0.7534230488	1.038854702
406	0.7543449092	1.038150441
407	0.7545851155	1.037654685
408	0.7549483689	1.037074523
409	0.7551970158	1.035641158
410	0.7571548145	1.034330348
411	0.7571883814	1.032636219
412	0.7580454213	1.032309858
413	0.7577498852	1.031648125
414	0.7582945744	1.031184018
415	0.7586182904	1.030589145
416	0.7587433972	1.029719316
417	0.7586806563	1.028649014
418	0.7589515185	1.02807029
419	0.7597100404	1.027754828
420	0.7591425026	1.027007626
421	0.7596228391	1.025813129
422	0.7603293325	1.025229068
423	0.7605657352	1.024534293
424	0.7615748102	1.023008817
425	0.7619713341	1.022348019
426	0.761835936	1.021088856
427	0.7623915014	1.020665772
428	0.763325493	1.019288056
429	0.7632947273	1.01890417
430	0.7640845024	1.018383483
431	0.764727527	1.017717392
432	0.7661613021	1.016924672
433	0.7655345915	1.016298717
434	0.7666003195	1.01582639
435	0.7663459835	1.014944933
436	0.7681039816	1.013337889
437	0.7675231354	1.012596677
438	0.7671763725	1.011365053
439	0.7671866563	1.011031057
440	0.7683919763	1.009745131
441	0.7682258763	1.009365841
442	0.7688116715	1.008101564
443	0.7692629928	1.006988013
444	0.7697996658	1.006406402
445	0.7712206169	1.005210026
446	0.7716828724	1.004668969
447	0.7722221879	1.003457756
448	0.7724988118	1.002512949
449	0.7723252371	1.001973386
450	0.7727419777	1.000607334
451	0.7736012087	0.9994413038
452	0.7736119333	0.9988559226
453	0.7753213397	0.9972451513
454	0.775949138	0.9964840674
455	0.7759416742	0.9946849613
456	0.7758467112	0.9938267806
457	0.7780208813	0.9920863585
458	0.779397003	0.9911637206
459	0.778643809	0.9895006506
460	0.7787740625	0.9883816592
461	0.779908716	0.9875572544
462	0.7808553739	0.9865895211
463	0.7806929914	0.9861307544
464	0.7806323322	0.9858229842
465	0.7805829692	0.9842551311
466	0.7815169564	0.9833626492
467	0.781962921	0.9827752371
468	0.7828446399	0.9817741755
469	0.7826932391	0.9807919857
470	0.7827486841	0.9804269557
471	0.7832821218	0.979864203
472	0.7839897528	0.9790766918
473	0.7837243823	0.9780791077
474	0.783545272	0.9775647927
475	0.7841820318	0.9770920476
476	0.7844363443	0.9761875374
477	0.7848465662	0.9756809291
478	0.7855874413	0.9750261318
479	0.7859478207	0.9746075727
480	0.7867419182	0.9734679223
481	0.7877958651	0.9727232705
482	0.7878900134	0.9721322548
483	0.7892399191	0.970988159
484	0.7891615782	0.9707682333
485	0.7891361299	0.9703831161
486	0.7893049787	0.969988814
487	0.7890258461	0.9687349416
488	0.7898328732	0.9678497321
489	0.7895687859	0.9668102555
490	0.7899629914	0.965871083
491	0.7898843965	0.9655268591
492	0.7908384685	0.9648282602
493	0.7912907671	0.9636767162
494	0.7922407873	0.9621202647
495	0.7931439305	0.9604960246
496	0.792871625	0.9592339809
497	0.7932295809	0.9587647897
498	0.7933660455	0.9576881341
499	0.7931598662	0.9571682468
500	0.7939032605	0.9562512431
501	0.7936632937	0.9552625194
502	0.7941071022	0.9547534824
503	0.7957304912	0.9529446388
504	0.795871678	0.9525067679
505	0.7960090524	0.9516294412
506	0.7970424511	0.950456197
507	0.7974636843	0.9499277186
508	0.7980615408	0.9495332723
509	0.7977824185	0.9480154755
510	0.7984130545	0.9473924846
511	0.7989366749	0.9466753092
512	0.7990195699	0.9459739335
513	0.7997727274	0.9455506558
514	0.8001594467	0.9451652371
515	0.8011572204	0.9438894413
516	0.8017985996	0.9433601647
517	0.8012784218	0.9431382624
518	0.8017941129	0.9426415118
519	0.8025065117	0.9411940221
520	0.8028403341	0.9396035618
521	0.8029134189	0.9393717066
522	0.8030517629	0.938012224
523	0.803564644	0.9375154411
524	0.8043774785	0.9363915334
525	0.8039469438	0.9359647202
526	0.8040807934	0.9352308166
527	0.8046619482	0.9339919403
528	0.8056261107	0.9323060239
529	0.8065761286	0.9316992481
530	0.8073614856	0.9304743684
531	0.8071931187	0.9286830599
532	0.8088147425	0.9268701105
533	0.8085084436	0.9263724376
534	0.8086267198	0.9260248502
535	0.8090437629	0.9256343096
536	0.8093712141	0.9253066437
537	0.8092962169	0.9250884997
538	0.8099055519	0.9247295545
539	0.8104004425	0.9242396358
540	0.8098159839	0.9233815519
541	0.8106932862	0.9226974169
542	0.8112102392	0.9223173576
543	0.8112128443	0.9219469806
544	0.811402247	0.9214398154
545	0.811884335	0.9206660076
546	0.8126719862	0.9191712447
547	0.8128836416	0.9182124129
548	0.8127634718	0.917105716
549	0.8138185121	0.916567848
550	0.8145252588	0.9156174611
551	0.8152170022	0.9138033877
552	0.815748454	0.9135181049
553	0.814576622	0.9126082205
554	0.8155078453	0.9113893122
555	0.8161991725	0.9099616346
556	0.8169822339	0.9088878442
557	0.8168172613	0.9084621412
558	0.8170493124	0.9071506319
559	0.8173010365	0.906383522
560	0.8183292004	0.9055297559
561	0.8195712822	0.9048648495
562	0.8198089929	0.9044304263
563	0.8199563344	0.9029396591
564	0.8204551229	0.902623162
565	0.8212937758	0.9021544759
566	0.8209572307	0.9018326896
567	0.8211127793	0.90087317
568	0.821813197	0.8996196624
569	0.8218196162	0.8983443818
570	0.822436671	0.8976061067
571	0.822268737	0.8972250139
572	0.8229722043	0.8967201893
573	0.8226942424	0.8956869637
574	0.8233016203	0.8947949321
575	0.8234390081	0.8945780725
576	0.8233383014	0.8931068514
577	0.8243922974	0.8928107554
578	0.8242929654	0.8924841447
579	0.8242223222	0.8920248063
580	0.825247083	0.8916575131
581	0.824907135	0.8910125716
582	0.8254195165	0.8902920426
583	0.8251767952	0.8899425165
584	0.8256624698	0.8894952322
585	0.825402091	0.8891683638
586	0.8258622468	0.8883099973
587	0.8255409579	0.8877880533
588	0.8257430682	0.887527556
589	0.8259081208	0.8867218945
590	0.825832769	0.8864954962
591	0.8261441447	0.8855027475
592	0.8264066577	0.8850850311
593	0.826742163	0.8847253428
594	0.8267151457	0.8844383831
595	0.8274074548	0.8836295486
596	0.8280308547	0.8831643008
597	0.8280927947	0.8820799555
598	0.8285333962	0.8810636831
599	0.8301717983	0.8798452892
600	0.8302584262	0.8790983479
601	0.8308204557	0.8778463256
602	0.831244056	0.8773681703
603	0.8322481465	0.8752147505
604	0.8320789225	0.8739139125
605	0.8329679994	0.8727230035
606	0.8336076108	0.8718279937
607	0.8335378019	0.871132304
608	0.8337155705	0.8708235289
609	0.8352712169	0.8695642741
610	0.8364434204	0.8684883364
611	0.8361246983	0.8678018934
612	0.8366134169	0.8665835782
613	0.8368707373	0.8660039085
614	0.8366476204	0.8651897848
615	0.8367147375	0.864770127
616	0.8376754247	0.8642036855
617	0.8381037291	0.8638202907
618	0.8376703168	0.8633550732
619	0.8375407863	0.8620238235
620	0.8384650409	0.8611405807
621	0.8378996453	0.8604586599
622	0.8379589778	0.8593961241
623	0.8381785543	0.8589306548
624	0.8384236392	0.8586353581
625	0.8393009385	0.8579130163
626	0.840176918	0.8565118053
627	0.8398323889	0.8557783818
628	0.8395704825	0.8551230019
629	0.8394009209	0.8549063453
630	0.8398389619	0.8545303615
631	0.8405985667	0.8530628425
632	0.840840846	0.8521608372
633	0.8414237406	0.8506013614
634	0.8413576757	0.8502936052
635	0.841944353	0.8498350127
636	0.8415209022	0.8494424751
637	0.8415227251	0.848997008
638	0.8424556453	0.8477346629
639	0.8428067616	0.8474546027
640	0.8426304182	0.8468691633
641	0.8427079014	0.8464315715
642	0.8428950252	0.8460085994
643	0.8433220198	0.8457229573
644	0.8437514806	0.8445052013
645	0.8441261123	0.8434403025
646	0.8448780846	0.8422411835
647	0.844970754	0.8418181054
648	0.8451402602	0.8413616659
649	0.8462524202	0.8404940994
650	0.8464196939	0.8393980904
651	0.846678253	0.8386142442
652	0.8467389261	0.8380395638
653	0.8470797067	0.8375971927
654	0.8472466972	0.8373145039
655	0.8475775685	0.8368952489
656	0.8478404936	0.8357481293
657	0.8483753014	0.8348789878
658	0.8492397074	0.8343813503
659	0.850010014	0.8339301214
660	0.8504983068	0.8330261872
661	0.8511756536	0.8326452704
662	0.8518103222	0.8315292528
663	0.8514524513	0.8312005763
664	0.851796894	0.8309144639
665	0.8524840527	0.8305473762
666	0.8525864506	0.8302631844
667	0.8522356012	0.8299185568
668	0.8521791508	0.8290907818
669	0.8530193088	0.8279335886
670	0.8535447168	0.8271038686
671	0.8538067102	0.8261070921
672	0.854151136	0.8256592547
673	0.8539776298	0.825299716
674	0.8545911269	0.8242588419
675	0.8545018442	0.8238190105
676	0.8548459505	0.8235739932
677	0.8552628328	0.8225325669
678	0.8550867039	0.822229003
679	0.8556879599	0.8216466633
680	0.8551737775	0.8212928852
681	0.8554388239	0.8203086603
682	0.8556129817	0.8195305807
683	0.8563787579	0.819127275
684	0.8567236907	0.8183471658
685	0.8562814576	0.8179680506
686	0.8576741846	0.8172240994
687	0.8581292751	0.8165322034
688	0.8583930175	0.815388924
689	0.8582950377	0.8150008412
690	0.8581917453	0.8146190115
691	0.8588731496	0.8140017362
692	0.8597489529	0.8135078605
693	0.8599256973	0.812556343
694	0.8599283483	0.8122958276
695	0.8601684847	0.8116235593
696	0.8606027777	0.8110922349
697	0.861123213	0.8108929092
698	0.8612849935	0.8100304372
699	0.8610309358	0.8094414909
700	0.8611109431	0.8088821481
701	0.8611132601	0.8084873138
702	0.8616262394	0.8075656077
703	0.8618868836	0.8071886439
704	0.8623343175	0.8061838501
705	0.8626706897	0.8053654075
706	0.862669045	0.8051181693
707	0.8627641088	0.8038797789
708	0.8636161417	0.8026026302
709	0.8641314253	0.8022550575
710	0.8641273414	0.801882092
711	0.8642085709	0.8015060011
712	0.8640330756	0.8008399303
713	0.8637771361	0.8001257953
714	0.863860498	0.799762679
715	0.8637124815	0.7992058181
716	0.8640479375	0.798821955
717	0.8644189813	0.7982282301
718	0.8644993764	0.7979524251
719	0.8649158919	0.7970738578
720	0.8647277455	0.7966574913
721	0.8652582579	0.7959260291
722	0.8655946737	0.7954947842
723	0.8656837688	0.7952603964
724	0.8659397301	0.7947715122
725	0.8662752914	0.7939446455
726	0.8668033639	0.7928171829
727	0.866891765	0.7924215382
728	0.8678559786	0.7910836774
729	0.8689515303	0.7903610889
730	0.8691201254	0.7901561698
731	0.8692898619	0.7897887432
732	0.8688635058	0.7888711053
733	0.8693797172	0.7879945994
734	0.8694643963	0.7876886846
735	0.8700607737	0.786707546
736	0.8704919586	0.7862455301
737	0.8709250792	0.7853063687
738	0.871102353	0.7850140575
739	0.8714416525	0.7847062715
740	0.871331918	0.7840876734
741	0.8720404067	0.7837232775
742	0.8723848312	0.7833777051
743	0.8723093258	0.7831218306
744	0.872307053	0.7823508275
745	0.8724822017	0.7816907428
746	0.8727411315	0.7812626432
747	0.8725813868	0.7804732498
748	0.8723236364	0.7800409644
749	0.8726796397	0.7795808581
750	0.8722504172	0.7793583707
751	0.8729305444	0.7785280161
752	0.8731243391	0.7775149464
753	0.874136405	0.7764020146
754	0.8742223493	0.7758899831
755	0.8741319393	0.775366833
756	0.8751700001	0.7741244545
757	0.8752539368	0.7737584308
758	0.8755192176	0.7734266481
759	0.8757691317	0.7731178924
760	0.8761867533	0.7720258623
761	0.8762731268	0.7719416758
762	0.8762719372	0.7716333534
763	0.8761828912	0.7710552219
764	0.8766942656	0.7707328406
765	0.877049043	0.769563693
766	0.876806839	0.7683327639
767	0.8769730028	0.767472438
768	0.877134816	0.7666286385
769	0.877975392	0.7657630174
770	0.8780612967	0.765589672
771	0.8783203652	0.7652092523
772	0.8788411961	0.7646426831
773	0.8784980349	0.7642030909
774	0.8785758403	0.7639141102
775	0.8784816181	0.7628826266
776	0.8790555403	0.7620383159
777	0.8791441572	0.7618449275
778	0.8796653464	0.7616178906
779	0.8797489112	0.7609492555
780	0.8795872493	0.7605999459
781	0.8801096003	0.7602723845
782	0.8800243491	0.7594508114
783	0.880024561	0.7585828123
784	0.8802074926	0.7582443487
785	0.8808032598	0.757734169
786	0.8811320865	0.7567998585
787	0.8813012917	0.7556969559
788	0.8819887102	0.7553794746
789	0.8818123473	0.7548865409
790	0.8820883431	0.7543083527
791	0.8822710282	0.7539801754
792	0.8823428084	0.753377306
793	0.8830198902	0.7520795118
794	0.8832710186	0.7512416001
795	0.8831916127	0.7506118623
796	0.8834352837	0.7496485766
797	0.8843011558	0.7487366559
798	0.8845611928	0.7478825053
799	0.8844040217	0.747239557
800	0.8840527281	0.7469678851
801	0.8843088495	0.7460407345
802	0.8855887615	0.7451484708
803	0.8858464385	0.7446702854
804	0.8861953561	0.7443079156
805	0.8865290385	0.7438397901
806	0.8872562919	0.742926395
807	0.8869112244	0.7420667313
808	0.8868180843	0.7418529416
809	0.8874255762	0.7413314642
810	0.8875067112	0.7409456447
811	0.8879273887	0.7406814724
812	0.888104061	0.7404263831
813	0.8886366639	0.7397817452
814	0.8887170736	0.7387970621
815	0.8887960606	0.7384742552
816	0.8887042187	0.7381220021
817	0.8890619266	0.7372948143
818	0.8894829292	0.736220757
819	0.8903383564	0.7352440355
820	0.8909322171	0.7341837641
821	0.8909223404	0.733502376
822	0.8911732719	0.7331503864
823	0.8915392155	0.732497393
824	0.8912812672	0.7317193358
825	0.8912046422	0.731357157
826	0.8917309312	0.7309474853
827	0.8921564869	0.7303344203
828	0.8929240581	0.7297157179
829	0.8929239829	0.7285140826
830	0.8940308526	0.7276431547
831	0.8944522969	0.727304606
832	0.8950676237	0.7267257637
833	0.8954017113	0.7255236822
834	0.895831801	0.7249663888
835	0.8957426877	0.7247336154
836	0.8963292198	0.7243838922
837	0.8964165498	0.7234405747
838	0.8971012721	0.7223544962
839	0.8972967378	0.721089778
840	0.8972144505	0.720833467
841	0.8977168728	0.7204763878
842	0.8977181596	0.7201208228
843	0.8985712546	0.718702417
844	0.8997591259	0.7182504934
845	0.8995981798	0.7179525598
846	0.8998467726	0.7178001838
847	0.8998426431	0.7174339305
848	0.8997613438	0.7163905315
849	0.8997499799	0.7155223953
850	0.9002858281	0.7145563336
851	0.9005429794	0.7143109568
852	0.9007936339	0.7141430639
853	0.900879328	0.7137278882
854	0.9007035771	0.713587961
855	0.9014816917	0.7125137222
856	0.9013089812	0.7122609995
857	0.9013033021	0.7119954737
858	0.9017328048	0.7115776064
859	0.9020761448	0.7111265032
860	0.9020801102	0.7104389073
861	0.9027621482	0.7097637886
862	0.9028449107	0.7095568133
863	0.9031892509	0.7091583867
864	0.9031926242	0.7086578759
865	0.9031964501	0.7078334651
866	0.903205924	0.7070180087
867	0.9035369089	0.7061138388
868	0.9041314061	0.7053539052
869	0.9044668466	0.7049895062
870	0.9049928314	0.7044681657
871	0.9049923602	0.7033289308
872	0.9054200986	0.7030013909
873	0.9058503319	0.7021812577
874	0.9060182365	0.7019279154
875	0.9058465211	0.7012604567
876	0.9063635352	0.7007667974
877	0.9061981205	0.700425989
878	0.9069712244	0.6994430114
879	0.9068850031	0.6986205753
880	0.907136956	0.6981769087
881	0.9070455121	0.697901995
882	0.9074004546	0.697091058
883	0.9076547493	0.6966049954
884	0.9077321907	0.6963044399
885	0.9081577248	0.6959776943
886	0.9083305944	0.6957564431
887	0.9090076996	0.6949175479
888	0.9090195941	0.6946454965
889	0.9091785855	0.6944222983
890	0.9094338598	0.6936062982
891	0.9095179442	0.6932263474
892	0.9099410281	0.6929607471
893	0.9103819702	0.6923965134
894	0.91037522	0.6920772444
895	0.9105447045	0.6919321989
896	0.9106341778	0.6918262475
897	0.9101165901	0.6913121368
898	0.9100214289	0.6909889684
899	0.9106223035	0.690580833
900	0.9104477354	0.6901396637
901	0.9105364329	0.6899276788
902	0.9107085678	0.6898266276
903	0.9104643196	0.6895915346
904	0.9108187519	0.6889419231
905	0.9114041367	0.6879675937
906	0.9115805602	0.6871106311
907	0.9119340839	0.6862245926
908	0.9121036167	0.6852182458
909	0.9122773282	0.6839969964
