iter	Passed	Remaining
405	17551	25679
406	17594	25635
407	17639	25594
408	17682	25550
409	17728	25511
410	17772	25468
411	17817	25428
412	17861	25387
413	17905	25344
414	17950	25304
415	17995	25262
416	18039	25221
417	18084	25179
418	18127	25135
419	18172	25095
420	18216	25053
421	18260	25010
422	18304	24968
423	18348	24926
424	18392	24884
425	18436	24842
426	18481	24800
427	18525	24758
428	18569	24716
429	18613	24673
430	18659	24633
431	18702	24590
432	18747	24549
433	18794	24510
434	18838	24468
435	18884	24429
436	18929	24387
437	18973	24345
438	19017	24302
439	19060	24259
440	19106	24218
441	19153	24179
442	19196	24136
443	19241	24094
444	19288	24056
445	19333	24014
446	19378	23973
447	19426	23935
448	19471	23894
449	19514	23850
450	19558	23808
451	19602	23765
452	19645	23722
453	19689	23679
454	19734	23638
455	19779	23596
456	19823	23553
457	19866	23510
458	19913	23470
459	19957	23428
460	20003	23387
461	20046	23344
462	20089	23300
463	20136	23260
464	20177	23215
465	20218	23169
466	20259	23122
467	20300	23076
468	20339	23028
469	20380	22982
470	20420	22935
471	20461	22889
472	20501	22841
473	20541	22795
474	20580	22747
475	20620	22699
476	20660	22652
477	20701	22606
478	20739	22558
479	20781	22513
480	20820	22465
481	20860	22418
482	20900	22371
483	20941	22325
484	20980	22277
485	21020	22231
486	21057	22181
487	21096	22134
488	21135	22086
489	21174	22039
490	21214	21992
491	21254	21945
492	21294	21898
493	21333	21851
494	21370	21802
495	21410	21755
496	21450	21709
497	21494	21667
498	21533	21619
499	21573	21573
500	21614	21527
501	21654	21482
502	21694	21435
503	21733	21388
504	21773	21342
505	21810	21293
506	21849	21245
507	21888	21199
508	21927	21152
509	21966	21104
510	22006	21058
511	22044	21011
512	22083	20964
513	22124	20918
514	22163	20872
515	22202	20825
516	22239	20777
517	22277	20729
518	22316	20682
519	22357	20637
520	22397	20591
521	22435	20544
522	22474	20497
523	22512	20450
524	22552	20404
525	22591	20358
526	22630	20311
527	22669	20265
528	22708	20218
529	22749	20173
530	22788	20127
531	22829	20083
532	22868	20036
533	22909	19991
534	22951	19948
535	22992	19903
536	23032	19858
537	23071	19812
538	23109	19765
539	23148	19718
540	23187	19673
541	23225	19626
542	23264	19580
543	23304	19534
544	23343	19488
545	23382	19442
546	23421	19396
547	23461	19351
548	23502	19307
549	23541	19261
550	23580	19215
551	23618	19168
552	23656	19122
553	23697	19077
554	23736	19032
555	23776	18986
556	23815	18940
557	23853	18894
558	23893	18849
559	23931	18803
560	23971	18758
561	24011	18713
562	24049	18667
563	24089	18622
564	24128	18577
565	24166	18530
566	24209	18488
567	24249	18443
568	24290	18399
569	24331	18355
570	24370	18309
571	24408	18263
572	24446	18217
573	24495	18179
574	24539	18138
575	24586	18098
576	24633	18058
577	24680	18019
578	24725	17978
579	24770	17937
580	24818	17898
581	24866	17859
582	24913	17820
583	24957	17778
584	25002	17736
585	25045	17694
586	25091	17653
587	25136	17612
588	25179	17570
589	25222	17527
590	25264	17483
591	25308	17442
592	25353	17401
593	25399	17360
594	25443	17318
595	25492	17279
596	25543	17242
597	25592	17204
598	25637	17162
599	25684	17123
600	25732	17083
601	25780	17044
602	25826	17003
603	25871	16961
604	25916	16920
605	25960	16878
606	26004	16836
607	26047	16793
608	26088	16749
609	26131	16706
610	26175	16664
611	26217	16621
612	26259	16578
613	26303	16535
614	26346	16493
615	26389	16450
616	26429	16406
617	26471	16362
618	26513	16319
619	26556	16276
620	26599	16233
621	26642	16191
622	26686	16149
623	26731	16107
624	26777	16066
625	26823	16025
626	26870	15985
627	26916	15944
628	26964	15904
629	27009	15862
630	27054	15820
631	27098	15778
632	27143	15737
633	27191	15697
634	27237	15656
635	27282	15614
636	27326	15572
637	27370	15530
638	27416	15488
639	27463	15448
640	27511	15408
641	27560	15368
642	27601	15324
643	27643	15281
644	27687	15238
645	27729	15195
646	27772	15152
647	27815	15109
648	27859	15067
649	27904	15025
650	27948	14983
651	27991	14940
652	28032	14896
653	28075	14853
654	28117	14810
655	28159	14766
656	28203	14723
657	28246	14681
658	28290	14638
659	28334	14596
660	28379	14554
661	28422	14511
662	28465	14468
663	28512	14428
664	28558	14386
665	28599	14342
666	28641	14299
667	28681	14255
668	28724	14212
669	28765	14168
670	28808	14125
671	28851	14082
672	28895	14039
673	28937	13996
674	28989	13957
675	29031	13914
676	29074	13871
677	29115	13827
678	29158	13784
679	29201	13741
680	29245	13699
681	29289	13657
682	29331	13613
683	29374	13570
684	29418	13528
685	29464	13486
686	29513	13446
687	29563	13406
688	29612	13366
689	29658	13324
690	29711	13286
691	29759	13245
692	29804	13203
693	29848	13161
694	29892	13118
695	29935	13075
696	29980	13032
697	30024	12990
698	30069	12948
699	30113	12905
700	30157	12863
701	30201	12820
702	30246	12778
703	30288	12734
704	30328	12690
705	30368	12646
706	30408	12602
707	30448	12557
708	30489	12513
709	30528	12469
710	30568	12425
711	30608	12380
712	30648	12336
713	30687	12292
714	30728	12248
715	30767	12204
716	30808	12160
717	30848	12115
718	30888	12071
719	30928	12027
720	30968	11983
721	31007	11939
722	31047	11895
723	31086	11850
724	31129	11807
725	31174	11765
726	31218	11723
727	31266	11682
728	31311	11639
729	31358	11598
730	31402	11555
731	31445	11512
732	31489	11470
733	31530	11426
734	31572	11383
735	31615	11340
736	31656	11296
737	31699	11253
738	31739	11209
739	31779	11165
740	31819	11121
741	31860	11078
742	31901	11034
743	31940	10990
744	31980	10946
745	32020	10902
746	32060	10858
747	32100	10814
748	32140	10770
749	32180	10726
750	32217	10682
751	32255	10637
752	32295	10593
753	32335	10549
754	32374	10505
755	32415	10462
756	32455	10418
757	32496	10374
758	32537	10331
759	32577	10287
760	32619	10244
761	32659	10200
762	32700	10157
763	32740	10113
764	32779	10069
765	32817	10025
766	32856	9981
767	32895	9937
768	32935	9893
769	32974	9849
770	33012	9805
771	33049	9760
772	33089	9716
773	33127	9673
774	33166	9628
775	33204	9584
776	33243	9540
777	33282	9496
778	33320	9452
779	33358	9408
780	33396	9364
781	33436	9321
782	33475	9277
783	33515	9233
784	33553	9189
785	33591	9145
786	33629	9101
787	33673	9059
788	33713	9015
789	33754	8972
790	33794	8929
791	33834	8885
792	33873	8842
793	33913	8798
794	33953	8755
795	33993	8711
796	34034	8668
797	34073	8625
798	34113	8581
799	34151	8537
800	34191	8494
801	34230	8450
802	34270	8407
803	34308	8363
804	34346	8319
805	34385	8276
806	34424	8232
807	34465	8189
808	34503	8146
809	34541	8102
810	34580	8058
811	34620	8015
812	34660	7972
813	34700	7929
814	34738	7885
815	34777	7842
816	34817	7798
817	34856	7755
818	34895	7711
819	34935	7668
820	34975	7625
821	35017	7582
822	35057	7539
823	35096	7496
824	35144	7454
825	35184	7411
826	35224	7368
827	35264	7325
828	35304	7282
829	35344	7239
830	35385	7196
831	35423	7152
832	35462	7109
833	35501	7066
834	35542	7023
835	35580	6979
836	35621	6937
837	35662	6894
838	35702	6851
839	35742	6808
840	35783	6765
841	35822	6722
842	35862	6678
843	35901	6635
844	35940	6592
845	35978	6549
846	36018	6506
847	36056	6462
848	36096	6419
849	36136	6377
850	36177	6334
851	36216	6291
852	36255	6247
853	36293	6204
854	36331	6161
855	36372	6118
856	36412	6075
857	36452	6032
858	36491	5989
859	36532	5947
860	36574	5904
861	36616	5862
862	36658	5819
863	36697	5776
864	36735	5733
865	36774	5690
866	36814	5647
867	36854	5604
868	36892	5561
869	36932	5518
870	36972	5475
871	37013	5433
872	37053	5390
873	37091	5347
874	37131	5304
875	37169	5261
876	37207	5218
877	37247	5175
878	37287	5132
879	37326	5089
880	37367	5047
881	37407	5004
882	37456	4963
883	37499	4920
884	37541	4878
885	37583	4835
886	37626	4793
887	37673	4751
888	37719	4709
889	37762	4667
890	37807	4625
891	37850	4582
892	37895	4540
893	37939	4498
894	37981	4455
895	38023	4413
896	38063	4370
897	38103	4328
898	38146	4285
899	38192	4243
900	38235	4201
901	38279	4159
902	38324	4116
903	38370	4074
904	38416	4032
905	38461	3990
906	38510	3948
907	38555	3906
908	38600	3864
909	38646	3822
910	38690	3779
911	38735	3737
912	38781	3695
913	38823	3652
914	38864	3610
915	38903	3567
916	38944	3524
917	38985	3482
918	39025	3439
919	39069	3397
920	39110	3354
921	39151	3312
922	39192	3269
923	39233	3226
924	39273	3184
925	39313	3141
926	39352	3098
927	39393	3056
928	39434	3013
929	39473	2971
930	39514	2928
931	39553	2885
932	39592	2843
933	39636	2800
934	39676	2758
935	39720	2715
936	39763	2673
937	39805	2631
938	39848	2588
939	39890	2546
940	39933	2503
941	39978	2461
942	40020	2419
943	40063	2376
944	40104	2334
945	40143	2291
946	40182	2248
947	40222	2206
948	40261	2163
949	40301	2121
950	40341	2078
951	40382	2036
952	40425	1993
953	40466	1951
954	40506	1908
955	40546	1866
956	40587	1823
957	40628	1781
958	40670	1738
959	40710	1696
960	40750	1653
961	40790	1611
962	40830	1568
963	40868	1526
964	40907	1483
965	40945	1441
966	40985	1398
967	41025	1356
968	41062	1313
969	41100	1271
970	41140	1228
971	41180	1186
972	41219	1143
973	41257	1101
974	41297	1058
975	41337	1016
976	41378	974
977	41416	931
978	41455	889
979	41494	846
980	41532	804
981	41572	762
982	41611	719
983	41651	677
984	41688	634
985	41728	592
986	41771	550
987	41811	507
988	41850	465
989	41891	423
990	41930	380
991	41971	338
992	42011	296
993	42049	253
994	42088	211
995	42128	169
996	42166	126
997	42206	84
998	42244	42
999	42283	0
