iter	RMSE
166	1.31806055
167	1.311828443
168	1.309327108
169	1.304972701
170	1.304201447
171	1.302211378
172	1.299282711
173	1.29270483
174	1.289006154
175	1.283146146
176	1.279381011
177	1.277581851
178	1.273964984
179	1.272837359
180	1.271796424
181	1.268111462
182	1.26607089
183	1.260023066
184	1.259586077
185	1.258298313
186	1.253713442
187	1.24932851
188	1.248553125
189	1.246583154
190	1.243276085
191	1.239135206
192	1.234973312
193	1.232695573
194	1.229838981
195	1.227829243
196	1.221112811
197	1.217804424
198	1.214781702
199	1.214296592
200	1.210446958
201	1.207194611
202	1.205310889
203	1.20390008
204	1.201651387
205	1.201147585
206	1.200503263
207	1.200023204
208	1.196866437
209	1.195272346
210	1.190077347
211	1.188657937
212	1.188244232
213	1.18793419
214	1.184233114
215	1.179132162
216	1.176420946
217	1.175895909
218	1.174265878
219	1.172084006
220	1.170166489
221	1.169803369
222	1.166561136
223	1.1637685
224	1.161991694
225	1.160708122
226	1.159309065
227	1.155956248
228	1.154686261
229	1.153131918
230	1.15258458
231	1.151448968
232	1.150748558
233	1.146684833
234	1.144323464
235	1.143922931
236	1.142597617
237	1.13983203
238	1.138261326
239	1.137072131
240	1.136607545
241	1.135889119
242	1.132624987
243	1.131928132
244	1.127951599
245	1.124113702
246	1.120410618
247	1.119413284
248	1.119037959
249	1.117971832
250	1.11759355
251	1.114510265
252	1.114051898
253	1.11233448
254	1.107743558
255	1.10420985
256	1.1036518
257	1.099461395
258	1.096406276
259	1.092819875
260	1.09246083
261	1.089233876
262	1.088384091
263	1.086619888
264	1.084221891
265	1.08365641
266	1.081447833
267	1.080881139
268	1.0800583
269	1.078502068
270	1.07309639
271	1.072406095
272	1.068925459
273	1.064146639
274	1.061652672
275	1.061215086
276	1.058541447
277	1.057769007
278	1.057411169
279	1.054774584
280	1.050308662
281	1.049428182
282	1.046410262
283	1.046002733
284	1.042290619
285	1.038245767
286	1.037571289
287	1.035750693
288	1.032719433
289	1.029470231
290	1.027245711
291	1.025102228
292	1.022766247
293	1.021664034
294	1.021206507
295	1.019865806
296	1.018191877
297	1.017519686
298	1.016975104
299	1.016319947
300	1.014068348
301	1.012929636
302	1.009143907
303	1.006571295
304	1.003941586
305	1.002667543
306	1.002215291
307	1.001834428
308	1.000096054
309	0.9992802504
310	0.9962289148
311	0.9920122357
312	0.9880750263
313	0.9854887322
314	0.9834957303
315	0.9808903133
316	0.9785507763
317	0.975134822
318	0.972052034
319	0.9691274735
320	0.9661292322
321	0.9639698974
322	0.9619085089
323	0.9585901873
324	0.9563156565
325	0.9558067732
326	0.9531129397
327	0.950550881
328	0.9461481088
329	0.9439589148
330	0.9432497289
331	0.9420456839
332	0.941576619
333	0.9396538762
334	0.9370993791
335	0.9356481082
336	0.9346707594
337	0.9320971817
338	0.931567673
339	0.9301210339
340	0.92957768
341	0.9261541963
342	0.9236540477
343	0.922788832
344	0.9205071464
345	0.9200541837
346	0.9172859547
347	0.9150967398
348	0.9128024435
349	0.9093216208
350	0.9064252697
351	0.9052550604
352	0.9026783406
353	0.9021673407
354	0.9015871486
355	0.8977983053
356	0.8960964306
357	0.895004187
358	0.8929125405
359	0.8898703424
360	0.8872361109
361	0.8848322797
362	0.8838122057
363	0.88230081
364	0.8815763039
365	0.8790342466
366	0.8785206286
367	0.8781782014
368	0.875357093
369	0.87492289
370	0.8742443801
371	0.873436854
372	0.870953764
373	0.868673009
374	0.8682310944
375	0.8674949312
376	0.8670534247
377	0.8645417917
378	0.864008664
379	0.8628600303
380	0.8622505451
381	0.8617797388
382	0.859327237
383	0.8589409737
384	0.856995472
385	0.8552996497
386	0.852414948
387	0.8502146158
388	0.8483174731
389	0.8478937607
390	0.8466475356
391	0.8457178938
392	0.8452885877
393	0.8430447054
394	0.8416374141
395	0.8399378398
396	0.8384113605
397	0.8368786606
398	0.8362633593
399	0.8345185419
400	0.8330404377
401	0.8324501306
402	0.8319614928
403	0.8297450643
404	0.8270122733
405	0.8253436718
406	0.8224623094
407	0.8197202959
408	0.8163324592
409	0.8134129132
410	0.8121448577
411	0.8109300881
412	0.8106179252
413	0.808749356
414	0.8066860569
415	0.8047955479
416	0.8044194844
417	0.8040891243
418	0.8031102065
419	0.8026428681
420	0.8016336814
421	0.8005013082
422	0.7992140757
423	0.7987336371
424	0.7962031012
425	0.7959831415
426	0.7936442273
427	0.7933660246
428	0.7927956346
429	0.7923017911
430	0.791881104
431	0.7892596218
432	0.7871886028
433	0.7867853213
434	0.7844925842
435	0.7834914089
436	0.7814119896
437	0.7795108368
438	0.7790039908
439	0.7780526812
440	0.7775415899
441	0.7761754782
442	0.773875146
443	0.7718791571
444	0.7715334497
445	0.7692995901
446	0.7673855367
447	0.7639961697
448	0.7636320052
449	0.7617674494
450	0.7590760478
451	0.7585961855
452	0.7585768684
453	0.7557599803
454	0.753758771
455	0.751815424
456	0.7506959047
457	0.75041304
458	0.7499558933
459	0.7494658266
460	0.7476419424
461	0.7468798755
462	0.7453805511
463	0.7450216421
464	0.744551616
465	0.7436064111
466	0.7431213597
467	0.7413963978
468	0.7409974013
469	0.7389798307
470	0.7378893793
471	0.7374950477
472	0.7362373161
473	0.7345344851
474	0.7330331222
475	0.7325763175
476	0.7300947787
477	0.729263972
478	0.7287524054
479	0.7284791683
480	0.7271846183
481	0.7237999394
482	0.7219651688
483	0.7216033083
484	0.7213202297
485	0.7204457472
486	0.7173571572
487	0.7168536584
488	0.7164684755
489	0.7161197302
490	0.7146726105
491	0.7143740902
492	0.7122072381
493	0.711922692
494	0.7097092374
495	0.7083015676
496	0.7063108297
497	0.7058743299
498	0.7054981621
499	0.7034771793
500	0.7031581639
501	0.701103896
502	0.7007237033
503	0.6988520734
504	0.6985478409
505	0.6982239268
506	0.6962432277
507	0.6959211908
508	0.6945642824
509	0.6941896524
510	0.6939394552
511	0.6922239126
512	0.6899490149
513	0.6888125318
514	0.688356403
515	0.6865061274
516	0.684606999
517	0.6843778407
518	0.6825162934
519	0.6820425439
520	0.6808006257
521	0.6805002235
522	0.6800996078
523	0.6787024426
524	0.6782264193
525	0.6776750662
526	0.6772195802
527	0.675039679
528	0.6747365105
529	0.672947175
530	0.6722955961
531	0.6706032232
532	0.6683351207
533	0.6668593738
534	0.6647143719
535	0.6644587185
536	0.663686673
537	0.6618861349
538	0.660136624
539	0.6573127865
540	0.6559358622
541	0.6539509861
542	0.6537521166
543	0.6533778234
544	0.6529535539
545	0.6512468871
546	0.6507207943
547	0.6504922093
548	0.6479659158
549	0.6474891271
550	0.645825433
551	0.6445608487
552	0.6442390055
553	0.6426268675
554	0.6421636554
555	0.6417447022
556	0.6414237491
557	0.6409911017
558	0.6406409129
559	0.6395982788
560	0.6380049286
561	0.6362266427
562	0.6358020652
563	0.6355954438
564	0.6331745679
565	0.6330201572
566	0.6314606149
567	0.6305103973
568	0.6304113685
569	0.6301190023
570	0.6296859202
571	0.6280065715
572	0.6276207602
573	0.6267145554
574	0.6246808529
575	0.6245019511
576	0.6239660168
577	0.6237680432
578	0.6235336123
579	0.621538222
580	0.6213246671
581	0.6202874735
582	0.6196373671
583	0.618665741
584	0.6179338764
585	0.6163777104
586	0.6161283144
587	0.6147641552
588	0.6142181367
589	0.6135382304
590	0.6132368739
591	0.6130981232
592	0.6127370326
593	0.6120640437
594	0.6117301715
595	0.6096457182
596	0.6085804649
597	0.6065937017
598	0.6063694137
599	0.6060207862
600	0.6053970572
601	0.604370326
602	0.6035748903
603	0.6023961349
604	0.6002306835
605	0.5986848656
606	0.5984064795
607	0.5968337085
608	0.5947785619
609	0.59305081
610	0.592701946
611	0.5916205509
612	0.591334393
613	0.5902838539
614	0.5894912503
615	0.58909648
616	0.5888630824
617	0.5880045093
618	0.5866681939
619	0.5851131232
620	0.5848328889
621	0.5830760195
622	0.5821806089
623	0.5814835305
624	0.5794025511
625	0.5792389609
626	0.5780035145
627	0.577552899
628	0.5772723706
629	0.576360468
630	0.5749634012
631	0.57322557
632	0.5722813609
633	0.5720050139
634	0.5717133517
635	0.5703943004
636	0.5686652258
637	0.5682884981
638	0.5673389484
639	0.5660297552
640	0.5650762272
641	0.5647293865
642	0.5644487459
643	0.5631285981
644	0.5617967967
645	0.560720606
646	0.5591873463
647	0.5578435601
648	0.557563308
649	0.5563627026
650	0.5551863177
651	0.5534059493
652	0.5514923579
653	0.5504678393
654	0.5491352776
655	0.5487435567
656	0.5484435521
657	0.5481886469
658	0.5469074332
659	0.5454332935
660	0.5445061246
661	0.5442242727
662	0.5439627603
663	0.5435496957
664	0.5426952036
665	0.5420213873
666	0.5417167998
667	0.5415463042
668	0.5409903244
669	0.5401305889
670	0.5392453102
671	0.5389644267
672	0.5374356835
673	0.5358139262
674	0.5344078701
675	0.5333441216
676	0.5330685825
677	0.5327387222
678	0.531124593
679	0.5308652044
680	0.5290162454
681	0.5287752751
682	0.5272493968
683	0.5268804978
684	0.5249171063
685	0.5245704009
686	0.5231989198
687	0.5229770968
688	0.5227383942
689	0.5221164387
690	0.5207098501
691	0.5203801093
692	0.5198391189
693	0.5194892963
694	0.5180711117
695	0.5165687738
696	0.5150290084
697	0.5139908552
698	0.5128328769
699	0.5111743629
700	0.5107989696
701	0.509586442
702	0.5077405709
703	0.5066485775
704	0.5064645662
705	0.505315114
706	0.5050316522
707	0.5045922461
708	0.5043420951
709	0.5038564219
710	0.5035692478
711	0.503253915
712	0.5023474769
713	0.5019934574
714	0.5017222781
715	0.5004248255
716	0.4989062418
717	0.4973208146
718	0.4959866901
719	0.4956886807
720	0.4942931298
721	0.4934305567
722	0.4932129832
723	0.4920441025
724	0.4916176601
725	0.4905936702
726	0.4898118132
727	0.4886911166
728	0.4873655695
729	0.4857406882
730	0.4854889374
731	0.4850052162
732	0.4831098972
733	0.4820728612
734	0.4812849669
735	0.4809022086
736	0.4806328845
737	0.4803812735
738	0.4789914284
739	0.4777545675
740	0.4773572658
741	0.4772157861
742	0.4757381734
743	0.4755463892
744	0.4743094587
745	0.4732791362
746	0.4726306661
747	0.4713946009
748	0.4710373474
749	0.4699547151
750	0.469705117
751	0.4684832347
752	0.4672184902
753	0.4668672759
754	0.4657045043
755	0.4654483872
756	0.4651893247
757	0.4643061369
758	0.4636579039
759	0.4634442273
760	0.4621617376
761	0.4614117269
762	0.4600908723
763	0.4598703409
764	0.4597003384
765	0.4586826006
766	0.4580659678
767	0.4577511275
768	0.4565743033
769	0.4562308543
770	0.4550191623
771	0.4535872653
772	0.4534221425
773	0.4532957613
774	0.4518539254
775	0.4516139612
776	0.4513252592
777	0.4509296333
778	0.4499760808
779	0.4494683022
780	0.4484701423
781	0.4481031379
782	0.4473815079
783	0.4471295398
784	0.4468399496
785	0.4455935491
786	0.4441149409
787	0.4430032541
788	0.4421351376
789	0.4407687608
790	0.4405712943
791	0.4403571344
792	0.4400823164
793	0.4397745474
794	0.4394542713
795	0.4383198527
796	0.4377387273
797	0.4376355746
798	0.4367030489
799	0.4364926748
800	0.4349613558
801	0.4347176533
802	0.4330908207
803	0.4328163309
804	0.4315094869
805	0.4307804587
806	0.4294554687
807	0.4282608554
808	0.4278898116
809	0.4268506496
810	0.4255614471
811	0.4252877765
812	0.4249685828
813	0.4247541266
814	0.4245865604
815	0.4243558669
816	0.4241439416
817	0.4239101122
818	0.4224468499
819	0.4214756589
820	0.420539318
821	0.4197902679
822	0.419513548
823	0.4181604942
824	0.417266595
825	0.4160789023
826	0.4157758556
827	0.4155283926
828	0.4146951709
829	0.4138526807
830	0.4126491748
831	0.4124145456
832	0.4114058007
833	0.4107513646
834	0.4094362791
835	0.4083078096
836	0.4074136412
837	0.4065113348
838	0.4056678848
839	0.4046485049
840	0.4037236074
841	0.4033982301
842	0.4020397631
843	0.4013038976
844	0.4011722348
845	0.400320958
846	0.3991044864
847	0.3988614986
848	0.3986425031
849	0.3983429816
850	0.398137609
851	0.3969631847
852	0.3966024972
853	0.3954141814
854	0.3946054952
855	0.39407349
856	0.393065568
857	0.3918909726
858	0.3910097304
859	0.3900055685
860	0.389755751
861	0.3890290943
862	0.3880006666
863	0.3874257021
864	0.3862121282
865	0.3854113952
866	0.3850893278
867	0.3839339098
868	0.3833846032
869	0.3830814277
870	0.3824919315
871	0.3822904358
872	0.38145885
873	0.3809575248
874	0.3804145378
875	0.3793160212
876	0.3782864571
877	0.3778901735
878	0.3778415743
879	0.3772148528
880	0.3761247493
881	0.3758164112
882	0.3754228198
883	0.3745829978
884	0.3738725059
885	0.3725720789
886	0.3723611271
887	0.3711655509
888	0.3709309172
889	0.370632562
890	0.3698735238
891	0.3694178306
892	0.3691819189
893	0.3689866982
894	0.3687268675
895	0.3682609528
896	0.3674910622
897	0.3672184502
898	0.3668874204
899	0.3657995719
900	0.3656357621
901	0.3654118533
902	0.3652198416
903	0.3650025811
904	0.3641505196
905	0.3632892677
906	0.3626710805
907	0.3625088857
908	0.3622842701
909	0.3620692295
910	0.3617913958
911	0.3614979714
912	0.3605692246
913	0.3600779865
914	0.3598902586
915	0.3596792118
916	0.3595173549
917	0.3589968377
918	0.3581032485
919	0.3578034411
920	0.3574733496
921	0.3567664282
922	0.3566018606
923	0.3564427256
924	0.3556322077
925	0.3546241316
926	0.3543609405
927	0.3541394493
928	0.3534624204
929	0.3529045946
930	0.3526444622
931	0.3523355239
932	0.3513665427
933	0.3504993666
934	0.349670252
935	0.349129803
936	0.3477921316
937	0.3471279026
938	0.3464086951
939	0.345895529
940	0.3452182207
941	0.3449156261
942	0.34473518
943	0.3445754156
944	0.3444007521
945	0.3434057311
946	0.3431987786
947	0.3430669109
948	0.3420441827
949	0.3418715664
950	0.3410519373
951	0.3407714822
952	0.3398741989
953	0.3390402576
954	0.338308461
955	0.3372065779
956	0.336472288
957	0.3355780421
958	0.3352780184
959	0.3342020861
960	0.3340103604
961	0.3334646797
962	0.3325273898
963	0.3315534157
964	0.3312507841
965	0.3302579715
966	0.3300374603
967	0.3297633977
968	0.329362922
969	0.3284715627
970	0.3283376366
971	0.3278887856
972	0.3277363737
973	0.3274477593
974	0.3267994407
975	0.3267043289
976	0.3264281954
977	0.326224582
978	0.3260484892
979	0.3251763719
980	0.3249174695
981	0.3246710155
982	0.3242104592
983	0.3232816543
984	0.3224709055
985	0.3221869478
986	0.3213864514
987	0.3206038474
988	0.3201352069
989	0.319376441
990	0.3186691641
991	0.3184032831
992	0.3179477619
993	0.3172148818
994	0.3169407977
995	0.3164268805
996	0.3161365151
997	0.315984587
998	0.3151993691
999	0.3150224277
1000	0.3144635791
1001	0.3143124224
1002	0.313657815
1003	0.31349571
1004	0.3133303217
1005	0.3130388177
1006	0.3124556913
1007	0.3116051073
1008	0.3114160095
1009	0.3105307289
1010	0.309570979
1011	0.3093822768
1012	0.3087818129
1013	0.3086251675
1014	0.3081638678
1015	0.3080031669
1016	0.307745449
1017	0.3071194606
1018	0.3065170464
1019	0.3057254499
1020	0.3055180955
1021	0.3045300256
1022	0.3042372222
1023	0.3035027217
1024	0.3032411039
1025	0.3029935391
1026	0.3024129768
1027	0.3021886075
1028	0.3014656943
1029	0.3008058822
1030	0.3006062996
1031	0.300331571
1032	0.2995793504
1033	0.2994046208
1034	0.2989357454
1035	0.2978321961
1036	0.2976105563
1037	0.2968156385
1038	0.2961867692
1039	0.2955732521
1040	0.2951630515
1041	0.2945130358
1042	0.2936951834
1043	0.2930765811
1044	0.2930706529
1045	0.2927854999
1046	0.2926137117
1047	0.2917836821
1048	0.2910403202
1049	0.2907132844
1050	0.290209018
1051	0.2892617006
1052	0.2886813484
1053	0.2883788958
1054	0.2881658611
1055	0.2879991763
1056	0.2874060513
1057	0.2867764875
1058	0.2866071461
1059	0.2863949393
1060	0.2858423975
1061	0.2856016591
1062	0.2854059362
1063	0.2852429897
1064	0.2848764878
1065	0.2846654946
1066	0.2843770876
1067	0.2839974633
1068	0.2837651718
1069	0.2835239051
1070	0.2833242613
1071	0.2826621796
1072	0.2825151267
1073	0.281986795
1074	0.2815216677
1075	0.2813425703
1076	0.2810907916
1077	0.280286903
1078	0.2797727633
1079	0.2795562759
1080	0.2792889206
1081	0.2790655205
1082	0.2787088778
1083	0.278247785
1084	0.2778121682
1085	0.2773931997
1086	0.2771849308
1087	0.2769530792
1088	0.2765372982
1089	0.2763571349
1090	0.276197831
1091	0.2759650126
1092	0.2750118672
1093	0.2743942385
1094	0.2742324381
1095	0.2740940754
1096	0.2739234819
1097	0.2734423509
1098	0.2728630879
1099	0.2727495153
1100	0.2724158958
1101	0.2722999449
1102	0.2715985372
1103	0.2715416495
1104	0.2711638425
1105	0.2709580588
1106	0.27083388
1107	0.2706465369
1108	0.2705101926
1109	0.2699103072
1110	0.2691413082
1111	0.2683832858
1112	0.2682439715
1113	0.2680481358
1114	0.2675110571
1115	0.2673386129
1116	0.2667678601
1117	0.2663219036
1118	0.2658732726
1119	0.2652463707
1120	0.264976116
1121	0.2643400329
1122	0.2641289511
1123	0.2633030874
1124	0.2630465174
1125	0.2628923197
1126	0.2620238699
1127	0.2614515671
1128	0.2609585468
1129	0.2607694768
1130	0.2604642081
1131	0.2603092053
1132	0.2601566805
1133	0.2599844331
1134	0.259755984
1135	0.2595359754
1136	0.2590497038
1137	0.2589121652
1138	0.2583865116
1139	0.2580636903
1140	0.257984023
1141	0.2574154082
1142	0.2567545634
1143	0.2563094816
1144	0.2556965889
1145	0.2556044305
1146	0.2549771473
1147	0.254337737
1148	0.2538142561
1149	0.2536357311
1150	0.2534012398
1151	0.2528134024
1152	0.2523413629
1153	0.2522716704
1154	0.2520541508
1155	0.2514193189
1156	0.2512608388
1157	0.2510127401
1158	0.2508365154
1159	0.2507201141
1160	0.2502394398
1161	0.2500784811
1162	0.2499318676
1163	0.2493744128
1164	0.2492405319
1165	0.2488356048
1166	0.2487013618
1167	0.2482233685
1168	0.2480631493
1169	0.2476881065
1170	0.2469791333
1171	0.2464518855
1172	0.2459287013
1173	0.245182459
1174	0.2447653031
1175	0.2444558987
1176	0.2439588874
1177	0.2435356788
1178	0.2430372717
1179	0.2429342839
1180	0.2424413617
1181	0.2420579058
1182	0.2419213425
1183	0.2417501186
1184	0.2416029896
1185	0.2411825544
1186	0.2408969447
1187	0.2405695307
1188	0.2403438062
1189	0.2401296143
1190	0.239995527
1191	0.2397627107
1192	0.2392467475
1193	0.2390988721
1194	0.2387637675
1195	0.2386497131
1196	0.2379574764
1197	0.2374025496
1198	0.2372278427
1199	0.2370686935
1200	0.2368634722
1201	0.2367201033
1202	0.2365004642
1203	0.235711641
1204	0.2352884163
1205	0.2351112549
1206	0.2347475709
1207	0.2345993021
1208	0.2341323631
1209	0.2334181183
1210	0.2327341605
1211	0.2322778056
1212	0.23210199
1213	0.2319837408
1214	0.2315491568
1215	0.2309274431
1216	0.2304229801
1217	0.2302689188
1218	0.2300731318
1219	0.22996156
1220	0.2297836706
1221	0.229183137
1222	0.2287235356
1223	0.2283389883
1224	0.2277426161
1225	0.227578045
1226	0.2274090555
1227	0.2272834407
1228	0.2268622278
1229	0.2265277259
1230	0.2263447332
1231	0.2259845314
1232	0.2258011342
1233	0.2256540108
1234	0.225450306
1235	0.2251675032
1236	0.2247510764
1237	0.2245205049
1238	0.224094767
1239	0.2239808675
1240	0.2233743088
1241	0.2231945946
1242	0.2229057808
1243	0.2227447305
1244	0.2225808477
1245	0.222090213
1246	0.2216531408
1247	0.2215291781
1248	0.2211946674
1249	0.2209760242
1250	0.220700001
1251	0.22059967
1252	0.220488428
1253	0.2202035827
1254	0.2200954837
1255	0.2199698359
1256	0.2196113503
1257	0.2194328343
1258	0.219220396
1259	0.2190779836
1260	0.2188798058
1261	0.2183839359
1262	0.2181813282
1263	0.2180415318
1264	0.2175590348
1265	0.2172411393
1266	0.2168163324
1267	0.2165218969
1268	0.2163965523
1269	0.2162507184
1270	0.2161057301
1271	0.215708921
1272	0.2155728858
1273	0.2151779043
1274	0.2147378714
1275	0.2145918451
1276	0.2140832252
1277	0.2139222056
1278	0.2137885704
1279	0.2136860753
1280	0.2132373008
1281	0.2128158384
1282	0.2126653216
1283	0.2121122366
1284	0.2118718139
1285	0.2116919967
1286	0.2112710346
1287	0.2108100737
1288	0.2106812388
1289	0.2101140418
1290	0.2096023744
1291	0.2094527814
1292	0.2092917684
1293	0.2089363101
1294	0.2085882353
1295	0.2081641211
1296	0.2076395091
1297	0.2070911531
1298	0.2068131997
1299	0.2066156431
1300	0.206088393
1301	0.2059576761
1302	0.2056369322
1303	0.205501727
1304	0.2053106107
1305	0.2049251636
1306	0.2047987554
1307	0.204702695
1308	0.2043466784
1309	0.2042373789
1310	0.2040890508
1311	0.2035352135
1312	0.2033292561
1313	0.203209989
1314	0.2031421706
1315	0.2027847554
1316	0.2023481499
1317	0.2022323827
1318	0.2021159336
1319	0.2018733784
1320	0.2016515538
1321	0.2014017324
1322	0.2012664093
1323	0.2008416109
1324	0.2007129179
1325	0.2003580098
1326	0.1999727427
1327	0.1997337613
1328	0.1994092541
1329	0.1991309738
1330	0.1987296826
1331	0.1985522927
1332	0.1984740923
1333	0.1983392623
1334	0.1981653334
1335	0.1980096555
1336	0.1976388062
1337	0.1973486146
1338	0.196853905
1339	0.1964763068
1340	0.1963304084
1341	0.1960988643
1342	0.1959613186
1343	0.1955489019
1344	0.1953684986
1345	0.1948778706
1346	0.1944646382
1347	0.1940295717
1348	0.1938271939
1349	0.1934559547
1350	0.1931464494
1351	0.1929181099
1352	0.1924783207
1353	0.1922895881
1354	0.192240168
1355	0.1919383246
1356	0.191656159
1357	0.1914717803
1358	0.1912820986
1359	0.1911042587
1360	0.1906160276
1361	0.1905127072
1362	0.1902979421
1363	0.1901895145
1364	0.1900634081
1365	0.189726646
1366	0.189600179
1367	0.1894998648
1368	0.1893976191
1369	0.1891114884
1370	0.1889517288
1371	0.1888458459
1372	0.1886906277
1373	0.188497855
1374	0.1881567941
1375	0.1878405072
1376	0.1877279452
1377	0.1876426622
1378	0.1873152466
1379	0.1871684001
1380	0.1870431245
1381	0.1867141862
1382	0.1865802739
1383	0.1862663302
1384	0.1861664312
1385	0.186041795
1386	0.1857366878
1387	0.1852971623
1388	0.1850443149
1389	0.1849518136
1390	0.1845757637
1391	0.1842553556
1392	0.1839035
1393	0.1837785032
1394	0.1834646777
1395	0.183026176
1396	0.1829161528
1397	0.182492054
1398	0.1824104161
1399	0.1820704243
1400	0.1819718372
1401	0.181734599
1402	0.1813747783
1403	0.181060221
1404	0.1808133262
1405	0.180471505
1406	0.1803380985
1407	0.1800231925
1408	0.179681467
1409	0.1795751956
1410	0.1793644561
1411	0.1790024081
1412	0.1788248936
1413	0.1786471085
1414	0.1785545649
1415	0.1783753181
1416	0.1779776625
1417	0.1775811003
1418	0.1773832354
1419	0.1772997866
1420	0.1768944389
1421	0.1765637996
1422	0.1761984727
1423	0.1760405838
1424	0.1757935319
1425	0.1756749586
1426	0.1755160974
1427	0.1754027242
1428	0.1751039692
1429	0.1750124877
1430	0.1747565898
1431	0.1745628764
1432	0.1744553901
1433	0.1741181672
1434	0.1738461697
1435	0.1736880154
1436	0.1733388784
1437	0.1732292441
1438	0.1731166876
1439	0.1729300298
1440	0.1728446268
1441	0.1726676712
1442	0.1723888574
1443	0.1721535853
1444	0.1719872103
1445	0.1718550768
1446	0.1716456816
1447	0.1713655085
1448	0.1710668201
1449	0.1709602352
1450	0.1708173812
1451	0.1705411403
1452	0.1702456855
1453	0.1700489483
1454	0.1699428497
1455	0.1697866309
1456	0.1696800275
1457	0.1695031777
1458	0.1691894316
1459	0.1688788373
1460	0.1685666767
1461	0.1681500882
1462	0.1678270392
1463	0.1675347173
1464	0.1670943947
1465	0.1668457882
1466	0.1667495202
1467	0.1664231503
1468	0.1662336216
1469	0.1660631481
1470	0.1656283839
1471	0.165316321
1472	0.1650988274
1473	0.1649978643
1474	0.1647627934
1475	0.1646236694
1476	0.1645076205
1477	0.1640799596
1478	0.1637480487
1479	0.1635923101
1480	0.1633058222
1481	0.1630611097
1482	0.1628631964
1483	0.1627495425
1484	0.1626737579
1485	0.1624508824
1486	0.1622518772
1487	0.1619897163
1488	0.1619031241
1489	0.1615551262
1490	0.1614818228
1491	0.1613442067
1492	0.1612610788
1493	0.1608774083
1494	0.1607788914
1495	0.1606286256
1496	0.1604653509
1497	0.1603140231
1498	0.1600246908
1499	0.1599035406
1500	0.1598072623
1501	0.1597213652
1502	0.1594902417
1503	0.1591121539
1504	0.1589780078
1505	0.1588338222
1506	0.1586808276
1507	0.1583990634
1508	0.1581424835
1509	0.157906772
1510	0.1578097917
1511	0.1576187243
1512	0.1574713676
1513	0.1572295055
1514	0.1571454945
1515	0.1568382577
1516	0.1567159912
1517	0.1564915669
1518	0.1560724093
1519	0.1559729542
1520	0.1559099895
1521	0.1557809625
1522	0.1555586416
1523	0.1554100647
1524	0.1552717573
1525	0.1549784363
1526	0.1548511001
1527	0.1545154401
1528	0.1544271192
1529	0.154341528
1530	0.1540558026
1531	0.1539732055
1532	0.1538883538
1533	0.1537688592
1534	0.1534276846
1535	0.1532355677
1536	0.1531596302
1537	0.1530572716
1538	0.1527272656
1539	0.1524628717
1540	0.152322619
