iter	TotalF1	MultiClass
907	0.911997954	0.691175506
908	0.9115743788	0.6903419951
909	0.9114895676	0.69014782
910	0.9115808711	0.6895165451
911	0.9119257372	0.6892322964
912	0.9120014029	0.6890811396
913	0.9121763355	0.6888553029
914	0.9117643634	0.6882178569
915	0.9115935744	0.6879770127
916	0.9116781562	0.6876711053
917	0.9121946412	0.6870400142
918	0.9126180171	0.6868237696
919	0.9123669399	0.6865209893
920	0.9121905484	0.6855985806
921	0.9122709221	0.6852964045
922	0.9121164574	0.6844448601
923	0.9122737412	0.6842093347
924	0.9127016093	0.6835431092
925	0.9128012576	0.6831606377
926	0.9130484766	0.6829545141
927	0.9127743735	0.6824203029
928	0.9128478484	0.6814846923
929	0.9127759322	0.6810841725
930	0.9139819382	0.6800668885
931	0.9144986982	0.6789658571
932	0.9144843931	0.6781998151
933	0.91467078	0.6774325376
934	0.9147555167	0.6771358333
935	0.91475176	0.6769279776
936	0.915018848	0.6762042058
937	0.9148535332	0.6760243815
938	0.915614132	0.6759036228
939	0.9156056956	0.6756303928
940	0.9153551942	0.6753740941
941	0.9161185351	0.6744923724
942	0.9168060836	0.6742536017
943	0.9167206969	0.6740308053
944	0.9168125354	0.6729629625
945	0.9165517774	0.6729260684
946	0.9170670616	0.6723575575
947	0.9174146675	0.6720531173
948	0.9180934183	0.671348759
949	0.9184449168	0.670918726
950	0.9186139008	0.670611782
951	0.9185281104	0.6702599232
952	0.9185305428	0.6701794527
953	0.9186906796	0.6699708998
954	0.9190432466	0.668929264
955	0.9192183102	0.6679926957
956	0.9194698851	0.6677460285
957	0.91972139	0.6675454369
958	0.9196353539	0.6672544388
959	0.9202363215	0.666358303
960	0.920065104	0.6661053909
961	0.9200623252	0.6659156752
962	0.9199793491	0.6657433081
963	0.9205896955	0.6652325936
964	0.9204247564	0.6649968178
965	0.9207635334	0.6647331544
966	0.921016579	0.6643096649
967	0.9211910117	0.6642002907
968	0.9212851	0.6633863565
969	0.9216270085	0.6630784661
970	0.9215436795	0.6627651324
971	0.9218748276	0.6625414717
972	0.9219642206	0.6620503447
973	0.9223139452	0.6612480861
974	0.922652645	0.6610826374
975	0.9227326059	0.6608511265
976	0.9226530105	0.660348533
977	0.9231546746	0.6601150711
978	0.9235767825	0.6592915034
979	0.9236620634	0.6590008817
980	0.9243580921	0.6581911994
981	0.9244325996	0.657516143
982	0.924859832	0.6573195641
983	0.9245184459	0.6571451357
984	0.9244341449	0.6567188668
985	0.924522509	0.6558192835
986	0.9243519305	0.6556175535
987	0.9246942586	0.6547913281
988	0.9252104905	0.6545202561
989	0.925119495	0.6536945826
990	0.9252031451	0.6535293834
991	0.925290485	0.6528089532
992	0.9257186655	0.6519209473
993	0.9260640867	0.6511522458
994	0.9260539968	0.6508714115
995	0.9260532691	0.6504572151
996	0.9266578238	0.6497435582
997	0.926493461	0.6489890648
998	0.9264898069	0.6476587564
999	0.9266625147	0.6474057066
