iter	Passed	Remaining
401	16051	23878
402	16089	23834
403	16128	23793
404	16167	23751
405	16206	23711
406	16245	23669
407	16283	23627
408	16323	23587
409	16364	23548
410	16402	23506
411	16442	23466
412	16482	23427
413	16522	23386
414	16562	23347
415	16603	23308
416	16643	23268
417	16680	23225
418	16719	23183
419	16757	23141
420	16797	23101
421	16836	23060
422	16874	23018
423	16914	22977
424	16953	22937
425	16993	22896
426	17031	22854
427	17069	22812
428	17110	22774
429	17150	22734
430	17188	22692
431	17226	22649
432	17268	22613
433	17309	22573
434	17350	22535
435	17390	22495
436	17430	22455
437	17469	22415
438	17508	22374
439	17546	22332
440	17585	22291
441	17624	22250
442	17665	22211
443	17704	22170
444	17743	22129
445	17781	22086
446	17820	22046
447	17859	22005
448	17899	21965
449	17938	21925
450	17977	21884
451	18015	21842
452	18055	21802
453	18095	21762
454	18135	21722
455	18173	21680
456	18212	21639
457	18250	21598
458	18292	21560
459	18332	21520
460	18372	21480
461	18410	21439
462	18449	21398
463	18489	21358
464	18529	21318
465	18568	21277
466	18609	21239
467	18651	21202
468	18693	21164
469	18736	21127
470	18776	21088
471	18816	21049
472	18856	21009
473	18896	20970
474	18937	20930
475	18977	20890
476	19020	20855
477	19064	20819
478	19105	20780
479	19146	20741
480	19186	20701
481	19225	20661
482	19265	20621
483	19306	20582
484	19345	20542
485	19386	20503
486	19426	20463
487	19465	20423
488	19505	20382
489	19545	20343
490	19586	20304
491	19624	20262
492	19662	20220
493	19701	20179
494	19740	20139
495	19778	20097
496	19817	20056
497	19857	20016
498	19896	19976
499	19935	19935
500	19977	19898
501	20017	19857
502	20056	19817
503	20096	19777
504	20135	19737
505	20174	19695
506	20212	19654
507	20251	19613
508	20290	19572
509	20328	19531
510	20370	19493
511	20411	19454
512	20452	19415
513	20491	19375
514	20530	19334
515	20569	19293
516	20606	19251
517	20645	19210
518	20685	19170
519	20725	19130
520	20764	19090
521	20806	19052
522	20844	19011
523	20886	18973
524	20925	18932
525	20966	18894
526	21005	18853
527	21044	18812
528	21084	18772
529	21123	18732
530	21162	18691
531	21201	18650
532	21240	18610
533	21280	18570
534	21321	18531
535	21360	18490
536	21401	18452
537	21441	18412
538	21481	18373
539	21521	18332
540	21561	18293
541	21601	18253
542	21640	18212
543	21678	18171
544	21718	18131
545	21758	18091
546	21798	18052
547	21835	18010
548	21875	17970
549	21915	17931
550	21955	17891
551	21993	17849
552	22033	17810
553	22072	17769
554	22110	17728
555	22148	17686
556	22187	17646
557	22226	17605
558	22265	17565
559	22303	17524
560	22342	17483
561	22381	17443
562	22422	17404
563	22460	17362
564	22504	17326
565	22545	17287
566	22587	17249
567	22630	17211
568	22673	17174
569	22716	17136
570	22761	17101
571	22806	17065
572	22853	17030
573	22897	16993
574	22939	16955
575	22978	16914
576	23019	16875
577	23059	16835
578	23097	16794
579	23137	16754
580	23178	16715
581	23218	16676
582	23258	16636
583	23299	16596
584	23339	16557
585	23378	16516
586	23418	16476
587	23456	16435
588	23496	16395
589	23538	16356
590	23583	16320
591	23625	16282
592	23667	16244
593	23706	16203
594	23746	16163
595	23785	16123
596	23824	16082
597	23865	16043
598	23905	16003
599	23946	15964
600	23985	15924
601	24026	15884
602	24065	15844
603	24105	15804
604	24147	15765
605	24187	15726
606	24229	15687
607	24268	15646
608	24307	15606
609	24346	15566
610	24384	15524
611	24423	15484
612	24462	15443
613	24502	15403
614	24555	15372
615	24602	15336
616	24652	15302
617	24699	15267
618	24749	15233
619	24802	15201
620	24851	15167
621	24901	15133
622	24948	15097
623	24993	15060
624	25037	15022
625	25083	14985
626	25126	14947
627	25169	14909
628	25215	14872
629	25258	14834
630	25302	14796
631	25346	14758
632	25397	14724
633	25447	14690
634	25492	14653
635	25537	14616
636	25582	14578
637	25634	14544
638	25690	14513
639	25739	14478
640	25788	14442
641	25839	14408
642	25884	14371
643	25932	14335
644	25978	14298
645	26029	14263
646	26079	14228
647	26130	14194
648	26174	14156
649	26222	14119
650	26268	14082
651	26315	14045
652	26363	14009
653	26408	13971
654	26456	13935
655	26501	13896
656	26546	13859
657	26592	13821
658	26639	13784
659	26683	13746
660	26731	13709
661	26776	13671
662	26820	13632
663	26865	13594
664	26908	13555
665	26954	13517
666	27000	13479
667	27046	13442
668	27092	13404
669	27138	13366
670	27180	13327
671	27224	13287
672	27269	13250
673	27314	13211
674	27361	13173
675	27408	13136
676	27454	13098
677	27498	13059
678	27542	13020
679	27585	12981
680	27631	12943
681	27674	12904
682	27720	12865
683	27765	12827
684	27811	12789
685	27854	12749
686	27897	12710
687	27941	12670
688	27983	12631
689	28028	12592
690	28074	12554
691	28119	12515
692	28162	12476
693	28208	12437
694	28252	12398
695	28298	12360
696	28341	12320
697	28384	12281
698	28429	12242
699	28474	12203
700	28517	12163
701	28562	12124
702	28606	12085
703	28653	12047
704	28699	12009
705	28743	11969
706	28787	11930
707	28831	11890
708	28874	11851
709	28918	11811
710	28963	11772
711	29006	11733
712	29050	11693
713	29095	11654
714	29141	11615
715	29185	11576
716	29228	11536
717	29271	11496
718	29314	11456
719	29361	11418
720	29407	11379
721	29453	11340
722	29496	11301
723	29540	11261
724	29583	11221
725	29628	11182
726	29674	11143
727	29719	11103
728	29763	11064
729	29808	11024
730	29850	10984
731	29894	10944
732	29938	10905
733	29982	10865
734	30029	10826
735	30072	10786
736	30116	10747
737	30160	10707
738	30205	10668
739	30249	10628
740	30291	10587
741	30334	10547
742	30381	10508
743	30426	10469
744	30468	10428
745	30513	10389
746	30557	10349
747	30600	10309
748	30649	10271
749	30693	10231
750	30742	10192
751	30787	10153
752	30834	10114
753	30880	10075
754	30931	10037
755	30987	10001
756	31033	9962
757	31083	9923
758	31135	9886
759	31184	9847
760	31230	9808
761	31277	9769
762	31325	9730
763	31370	9690
764	31419	9651
765	31465	9612
766	31512	9572
767	31559	9533
768	31604	9493
769	31650	9454
770	31694	9413
771	31739	9373
772	31785	9334
773	31830	9294
774	31878	9255
775	31921	9214
776	31963	9173
777	32008	9133
778	32052	9093
779	32097	9053
780	32145	9014
781	32195	8975
782	32244	8936
783	32295	8897
784	32342	8858
785	32388	8818
786	32433	8777
787	32478	8737
788	32525	8698
789	32571	8658
790	32615	8617
791	32660	8577
792	32708	8538
793	32754	8498
794	32800	8458
795	32845	8417
796	32891	8377
797	32936	8337
798	32982	8297
799	33029	8257
800	33073	8216
801	33117	8176
802	33160	8135
803	33205	8094
804	33249	8054
805	33293	8013
806	33337	7972
807	33382	7932
808	33425	7891
809	33469	7850
810	33511	7809
811	33553	7768
812	33596	7727
813	33641	7687
814	33685	7646
815	33732	7606
816	33779	7566
817	33829	7526
818	33876	7486
819	33922	7446
820	33967	7405
821	34016	7366
822	34063	7325
823	34108	7285
824	34154	7244
825	34199	7204
826	34245	7163
827	34289	7122
828	34338	7083
829	34388	7043
830	34431	7002
831	34478	6961
832	34521	6920
833	34564	6879
834	34608	6838
835	34651	6797
836	34695	6756
837	34739	6715
838	34786	6675
839	34835	6635
840	34881	6594
841	34926	6553
842	34970	6512
843	35013	6471
844	35055	6430
845	35100	6389
846	35142	6348
847	35184	6306
848	35225	6265
849	35269	6223
850	35313	6182
851	35354	6141
852	35398	6100
853	35439	6058
854	35481	6017
855	35524	5976
856	35567	5934
857	35610	5893
858	35659	5853
859	35702	5812
860	35746	5770
861	35790	5729
862	35837	5689
863	35885	5648
864	35932	5607
865	35977	5566
866	36024	5526
867	36068	5485
868	36110	5443
869	36152	5402
870	36199	5361
871	36241	5319
872	36283	5278
873	36326	5236
874	36368	5195
875	36408	5153
876	36447	5111
877	36487	5070
878	36528	5028
879	36568	4986
880	36608	4944
881	36648	4903
882	36689	4861
883	36728	4819
884	36769	4777
885	36808	4736
886	36849	4694
887	36889	4652
888	36928	4610
889	36966	4568
890	37004	4526
891	37043	4485
892	37081	4443
893	37119	4401
894	37158	4359
895	37196	4317
896	37235	4275
897	37274	4233
898	37312	4191
899	37351	4150
900	37391	4108
901	37429	4066
902	37467	4024
903	37507	3983
904	37547	3941
905	37586	3899
906	37625	3857
907	37666	3816
908	37706	3774
909	37745	3733
910	37784	3691
911	37824	3649
912	37862	3607
913	37901	3566
914	37940	3524
915	37978	3482
916	38017	3441
917	38058	3399
918	38096	3357
919	38134	3316
920	38173	3274
921	38211	3232
922	38250	3190
923	38289	3149
924	38329	3107
925	38369	3066
926	38406	3024
927	38445	2982
928	38484	2941
929	38523	2899
930	38562	2857
931	38601	2816
932	38640	2774
933	38680	2733
934	38719	2691
935	38757	2650
936	38797	2608
937	38836	2567
938	38875	2525
939	38916	2484
940	38955	2442
941	38995	2400
942	39034	2359
943	39073	2317
944	39113	2276
945	39153	2234
946	39193	2193
947	39234	2152
948	39274	2110
949	39313	2069
950	39353	2027
951	39392	1986
952	39431	1944
953	39473	1903
954	39518	1862
955	39559	1820
956	39600	1779
957	39642	1737
958	39685	1696
959	39728	1655
960	39772	1614
961	39815	1572
962	39854	1531
963	39894	1489
964	39933	1448
965	39973	1406
966	40013	1365
967	40052	1324
968	40092	1282
969	40132	1241
970	40171	1199
971	40211	1158
972	40254	1117
973	40293	1075
974	40333	1034
975	40374	992
976	40413	951
977	40452	909
978	40493	868
979	40531	827
980	40569	785
981	40609	744
982	40654	703
983	40693	661
984	40733	620
985	40774	578
986	40815	537
987	40855	496
988	40894	454
989	40933	413
990	40974	372
991	41014	330
992	41054	289
993	41095	248
994	41136	206
995	41175	165
996	41214	124
997	41255	82
998	41295	41
999	41335	0
