iter	Passed	Remaining
213	8772	32220
214	8812	32175
215	8850	32125
216	8889	32074
217	8928	32029
218	8967	31979
219	9007	31934
220	9047	31891
221	9086	31844
222	9125	31797
223	9164	31748
224	9203	31701
225	9243	31655
226	9282	31610
227	9320	31559
228	9358	31507
229	9398	31463
230	9438	31419
231	9476	31371
232	9516	31327
233	9555	31280
234	9593	31231
235	9633	31186
236	9672	31140
237	9712	31094
238	9751	31048
239	9793	31014
240	9833	30970
241	9874	30928
242	9914	30887
243	9955	30846
244	9996	30806
245	10037	30765
246	10076	30720
247	10114	30670
248	10153	30622
249	10192	30577
250	10232	30533
251	10277	30505
252	10316	30459
253	10357	30419
254	10397	30375
255	10437	30334
256	10478	30292
257	10518	30250
258	10560	30213
259	10601	30174
260	10642	30132
261	10682	30089
262	10721	30044
263	10762	30003
264	10802	29962
265	10842	29917
266	10882	29875
267	10923	29834
268	10962	29789
269	11000	29742
270	11040	29698
271	11078	29650
272	11120	29615
273	11162	29576
274	11202	29532
275	11242	29489
276	11282	29449
277	11323	29407
278	11362	29363
279	11401	29319
280	11441	29275
281	11481	29232
282	11521	29190
283	11561	29147
284	11598	29098
285	11638	29054
286	11677	29010
287	11716	28965
288	11756	28923
289	11796	28881
290	11834	28834
291	11872	28786
292	11912	28743
293	11951	28699
294	11990	28654
295	12028	28608
296	12069	28567
297	12108	28524
298	12147	28479
299	12185	28433
300	12225	28389
301	12265	28348
302	12306	28310
303	12345	28265
304	12383	28218
305	12422	28173
306	12460	28128
307	12503	28092
308	12544	28051
309	12584	28010
310	12624	27968
311	12665	27928
312	12704	27884
313	12743	27841
314	12782	27796
315	12821	27753
316	12862	27712
317	12899	27665
318	12937	27618
319	12977	27577
320	13016	27533
321	13056	27490
322	13094	27446
323	13134	27403
324	13174	27363
325	13214	27320
326	13252	27275
327	13291	27232
328	13329	27185
329	13368	27142
330	13408	27100
331	13448	27059
332	13487	27015
333	13525	26970
334	13565	26929
335	13605	26887
336	13643	26842
337	13683	26799
338	13726	26763
339	13767	26724
340	13807	26684
341	13850	26648
342	13891	26608
343	13932	26568
344	13972	26527
345	14012	26486
346	14052	26445
347	14092	26404
348	14133	26363
349	14172	26321
350	14212	26279
351	14253	26238
352	14291	26194
353	14330	26150
354	14369	26107
355	14407	26062
356	14445	26017
357	14484	25975
358	14523	25932
359	14563	25890
360	14601	25845
361	14639	25801
362	14679	25759
363	14717	25715
364	14757	25673
365	14796	25630
366	14835	25587
367	14874	25544
368	14913	25501
369	14951	25457
370	14990	25415
371	15030	25373
372	15068	25329
373	15107	25287
374	15148	25246
375	15191	25211
376	15229	25167
377	15269	25126
378	15310	25085
379	15349	25043
380	15389	25002
381	15427	24958
382	15466	24916
383	15506	24874
384	15545	24832
385	15586	24793
386	15626	24752
387	15665	24709
388	15706	24670
389	15747	24630
390	15786	24588
391	15826	24546
392	15865	24504
393	15904	24462
394	15942	24418
395	15980	24374
396	16020	24332
397	16059	24291
398	16097	24246
399	16135	24203
400	16174	24161
401	16214	24119
402	16254	24079
403	16292	24036
404	16331	23993
405	16371	23952
406	16411	23912
407	16452	23872
408	16492	23832
409	16533	23792
410	16573	23751
411	16613	23710
412	16653	23670
413	16693	23628
414	16733	23587
415	16771	23545
416	16810	23502
417	16849	23459
418	16888	23418
419	16927	23376
420	16966	23334
421	17006	23292
422	17044	23249
423	17082	23206
424	17122	23165
425	17162	23124
426	17201	23082
427	17241	23042
428	17279	22999
429	17318	22957
430	17358	22916
431	17397	22874
432	17435	22831
433	17474	22789
434	17514	22748
435	17554	22707
436	17592	22664
437	17630	22621
438	17669	22580
439	17710	22540
440	17751	22500
441	17789	22458
442	17827	22414
443	17865	22371
444	17906	22333
445	17947	22293
446	17987	22252
447	18027	22212
448	18066	22170
449	18106	22130
450	18152	22096
451	18196	22061
452	18240	22025
453	18284	21989
454	18327	21953
455	18370	21916
456	18413	21878
457	18453	21837
458	18492	21796
459	18533	21756
460	18574	21716
461	18613	21675
462	18653	21634
463	18691	21592
464	18731	21551
465	18772	21511
466	18813	21472
467	18853	21431
468	18892	21390
469	18932	21349
470	18972	21308
471	19011	21266
472	19050	21225
473	19090	21185
474	19130	21143
475	19169	21102
476	19207	21059
477	19250	21022
478	19290	20982
479	19332	20943
480	19373	20904
481	19414	20864
482	19459	20829
483	19501	20790
484	19542	20750
485	19583	20711
486	19624	20672
487	19663	20630
488	19704	20591
489	19745	20551
490	19786	20512
491	19826	20471
492	19866	20430
493	19905	20389
494	19945	20348
495	19985	20307
496	20024	20266
497	20064	20225
498	20107	20188
499	20149	20149
500	20189	20108
501	20229	20068
502	20270	20028
503	20310	19988
504	20350	19947
505	20389	19905
506	20427	19862
507	20469	19824
508	20507	19781
509	20548	19742
510	20588	19702
511	20627	19660
512	20668	19621
513	20709	19581
514	20749	19541
515	20789	19500
516	20830	19460
517	20869	19419
518	20910	19379
519	20950	19338
520	20988	19296
521	21028	19255
522	21068	19215
523	21106	19172
524	21145	19131
525	21183	19089
526	21222	19048
527	21261	19006
528	21301	18965
529	21340	18924
530	21379	18882
531	21417	18840
532	21456	18799
533	21496	18758
534	21535	18717
535	21573	18675
536	21612	18634
537	21652	18593
538	21692	18553
539	21731	18512
540	21770	18470
541	21809	18429
542	21848	18387
543	21888	18347
544	21927	18306
545	21965	18264
546	22004	18222
547	22043	18181
548	22085	18142
549	22125	18102
550	22165	18062
551	22209	18024
552	22249	17984
553	22290	17944
554	22330	17904
555	22370	17863
556	22409	17822
557	22449	17782
558	22488	17741
559	22527	17700
560	22564	17657
561	22603	17615
562	22641	17574
563	22682	17535
564	22722	17494
565	22761	17452
566	22799	17411
567	22838	17370
568	22878	17329
569	22917	17288
570	22957	17247
571	22994	17206
572	23032	17163
573	23072	17123
574	23112	17083
575	23150	17041
576	23191	17001
577	23231	16961
578	23273	16922
579	23311	16880
580	23352	16840
581	23392	16800
582	23434	16761
583	23475	16722
584	23513	16680
585	23551	16639
586	23591	16598
587	23630	16557
588	23669	16516
589	23710	16476
590	23749	16435
591	23788	16395
592	23827	16353
593	23866	16312
594	23905	16271
595	23944	16230
596	23983	16189
597	24021	16147
598	24060	16107
599	24103	16068
600	24143	16028
601	24183	15988
602	24224	15948
603	24264	15908
604	24305	15868
605	24345	15828
606	24385	15788
607	24424	15747
608	24464	15707
609	24504	15667
610	24545	15626
611	24585	15586
612	24623	15545
613	24666	15506
614	24707	15467
615	24748	15427
616	24789	15387
617	24830	15348
618	24870	15308
619	24911	15268
620	24951	15227
621	24990	15187
622	25031	15147
623	25071	15107
624	25112	15067
625	25151	15026
626	25191	14986
627	25232	14946
628	25271	14905
629	25316	14868
630	25358	14829
631	25401	14790
632	25443	14751
633	25485	14712
634	25531	14675
635	25577	14638
636	25629	14604
637	25671	14566
638	25712	14525
639	25752	14485
640	25793	14445
641	25834	14406
642	25849	14352
643	25891	14312
644	25931	14272
645	25971	14231
646	26014	14193
647	26054	14152
648	26094	14112
649	26136	14073
650	26178	14034
651	26219	13994
652	26265	13957
653	26308	13918
654	26353	13880
655	26397	13842
656	26445	13806
657	26486	13766
658	26527	13726
659	26566	13685
660	26606	13645
661	26646	13604
662	26686	13564
663	26728	13525
664	26769	13485
665	26810	13445
666	26850	13405
667	26890	13364
668	26929	13323
669	26968	13283
670	27008	13242
671	27047	13201
672	27085	13160
673	27124	13119
674	27163	13078
675	27202	13037
676	27241	12996
677	27280	12956
678	27319	12915
679	27360	12875
680	27401	12835
681	27442	12795
682	27483	12755
683	27523	12715
684	27561	12674
685	27599	12633
686	27639	12592
687	27679	12552
688	27717	12511
689	27756	12470
690	27794	12429
691	27833	12388
692	27872	12347
693	27912	12307
694	27950	12266
695	27987	12224
696	28028	12184
697	28068	12144
698	28107	12103
699	28145	12062
700	28183	12021
701	28221	11980
702	28261	11939
703	28300	11899
704	28339	11858
705	28377	11817
706	28419	11777
707	28457	11736
708	28497	11696
709	28536	11655
710	28575	11615
711	28613	11574
712	28654	11534
713	28695	11494
714	28735	11454
715	28775	11413
716	28816	11373
717	28857	11333
718	28896	11293
